school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Carver Elementary School,Colorado Springs School District No. 11 in the county of E,Colorado Springs,205,161,Yes under Community Eligibility Option (CEO),false
Casey Middle School,Boulder Valley School District No. Re2,Boulder,363,236,Yes under Community Eligibility Option (CEO),false
Castle Rock Elementary School,Douglas County School District No. Re 1,Castle Rock,440,141,Yes under Community Eligibility Option (CEO),false
Castle Rock Middle School,Douglas County School District No. Re 1,Castle Rock,660,171,Yes under Community Eligibility Option (CEO),false
Castle View High School,Douglas County School District No. Re 1,Castle Rock,1938,344,Yes participating without using any Provision or the CEO,false
Castro Elementary School,School District No. 1 in the county of Denver and State of C,Denver,241,221,Yes under Community Eligibility Option (CEO),false
Cedar Ridge Elementary School,Pueblo County School District 70,Pueblo West,458,181,Yes under Community Eligibility Option (CEO),false
Cedaredge Elementary School,Delta County Joint District No. 50,Cedaredge,346,207,Yes under Community Eligibility Option (CEO),false
Cedaredge High School,Delta County Joint District No. 50,Cedaredge,280,137,Yes under Community Eligibility Option (CEO),false
Cedaredge Middle School,Delta County Joint District No. 50,Cedaredge,154,100,Yes under Community Eligibility Option (CEO),true
Centauri High School,North Conejos School District No. Re1J,La Jara,301,152,Yes under Community Eligibility Option (CEO),false
Centauri Middle School,North Conejos School District No. Re1J,La Jara,211,136,Yes under Community Eligibility Option (CEO),true
Centaurus High School,Boulder Valley School District No. Re2,Lafayette,1557,479,Yes under Community Eligibility Option (CEO),false
Centennial a School for Expeditionary Learning,School District No. 1 in the county of Denver and State of C,Denver,477,133,Yes participating without using any Provision or the CEO,false
Centennial Academy of Fine Arts Education,Littleton School District No. 6 in the county of Arapahoe,Littleton,334,149,Yes under Community Eligibility Option (CEO),false
Centennial BOCES High School,Centennial BOCES,Greeley,82,,No,false
Centennial Elementary,St. Vrain Valley School District No. Re1J,Firestone,525,178,Yes participating without using any Provision or the CEO,false
Centennial Elementary School,Adams 12 Five Star Schools,Broomfield,293,223,Yes under Community Eligibility Option (CEO),false
Centennial Elementary School,Harrison School District No. 2 in the county of El Paso an,Colorado Springs,340,298,Yes under Community Eligibility Option (CEO),false
Centennial Elementary School,GreeleySchool District No. 6 in the county of Weld and Sta,Evans,481,385,Yes under Community Eligibility Option (CEO),false
Centennial Elementary School,Thompson School District R-2J,Loveland,324,99,Yes under Community Eligibility Option (CEO),false
Centennial High School,Poudre School District R-1,Fort Collins,118,89,Yes under Community Eligibility Option (CEO),false
Centennial High School,Pueblo School District No. 60 in the county of Pueblo and,Pueblo,801,564,Yes under Community Eligibility Option (CEO),true
Centennial Middle School,Boulder Valley School District No. Re2,Boulder,598,198,Yes under Community Eligibility Option (CEO),false
Centennial Middle School,Montrose County School District Re-1J,Montrose,540,287,Yes under Community Eligibility Option (CEO),true
Centennial School,Centennial School District No. R-1,San Luis,186,170,Yes under Community Eligibility Option (CEO),true
Center for Talent Development at Greenlee,School District No. 1 in the county of Denver and State of C,Denver,244,215,Yes under Community Eligibility Option (CEO),false
Center High School,Center Consolidated School District No. 26 Jt. of the count,Center,153,140,Yes under Community Eligibility Option (CEO),true
Center Virtual Academy,Center Consolidated School District No. 26 Jt. of the count,Center,23,,No,true
Central Elementary School,School District N. 14 in the county of Adams & State of Colo,Commerce City,421,381,Yes under Community Eligibility Option (CEO),false
Central Elementary School,St. Vrain Valley School District No. Re1J,Longmont,344,107,Yes under Community Eligibility Option (CEO),false
Central High School,Mesa County Valley School District No. 51,Grand Junction,1352,788,Yes under Community Eligibility Option (CEO),false
Central High School,Pueblo School District No. 60 in the county of Pueblo and,Pueblo,1145,749,Yes under Community Eligibility Option (CEO),true
Century Middle School,Adams 12 Five Star Schools,Thornton,717,355,Yes under Community Eligibility Option (CEO),false
Chaffee County High School,Buena Vista School District No. R-31,Buena Vista,15,11,Yes under Community Eligibility Option (CEO),false
Challenge School,Cherry Creek School District No. 5 in the county of Arapah,Denver,560,97,Yes participating without using any Provision or the CEO,false
Challenge to Excellence Charter School,Douglas County School District No. Re 1,Parker,551,35,Yes participating without using any Provision or the CEO,false
Challenger Middle School,Academy School District No. 20 in the county of El Paso an,Colorado Springs,696,117,Yes under Community Eligibility Option (CEO),false
Chaparral High School,Douglas County School District No. Re 1,Parker,2007,432,Yes participating without using any Provision or the CEO,false
Chappelow K-8 Magnet School,GreeleySchool District No. 6 in the county of Weld and Sta,Evans,693,466,Yes under Community Eligibility Option (CEO),false
Charles Hay World School,Englewood School District No. 1 in the county of Arapahoe,Englewood,271,143,Yes under Community Eligibility Option (CEO),false
Charles M. Schenck (Cms) Community School,School District No. 1 in the county of Denver and State of C,Denver,339,296,Yes under Community Eligibility Option (CEO),false
Chatfield Elementary School,Mesa County Valley School District No. 51,Grand Junction,371,232,Yes under Community Eligibility Option (CEO),false
Chatfield High School,Jefferson County School District No. R-1,Littleton,1808,331,Yes participating without using any Provision or the CEO,false
Chavez/Huerta K-12 Preparatory Academy,Pueblo School District No. 60 in the county of Pueblo and,Pueblo,844,737,Yes under Community Eligibility Option (CEO),true
Cheltenham Elementary School,School District No. 1 in the county of Denver and State of C,Denver,373,318,Yes under Community Eligibility Option (CEO),false
Cheraw School,Cheraw School District No. 31 in the county of Otero and S,Cheraw,209,97,Yes participating without using any Provision or the CEO,true
Cherokee Trail Elementary School,Douglas County School District No. Re 1,Parker,553,189,Yes under Community Eligibility Option (CEO),false
Cherokee Trail High School,Cherry Creek School District No. 5 in the county of Arapah,Aurora,3089,651,Yes participating without using any Provision or the CEO,false
Cherrelyn Elementary School,Englewood School District No. 1 in the county of Arapahoe,Englewood,224,137,Yes under Community Eligibility Option (CEO),false
Cherry Creek Charter Academy,Cherry Creek School District No. 5 in the county of Arapah,Greenwood Village,594,98,Yes under Community Eligibility Option (CEO),false
Cherry Creek Elevation,Cherry Creek School District No. 5 in the county of Arapah,Centennial,248,,No,false
Cherry Creek High School,Cherry Creek School District No. 5 in the county of Arapah,Greenwood Village,3852,780,Yes participating without using any Provision or the CEO,false
Cherry Drive Elementary School,Adams 12 Five Star Schools,Thornton,325,194,Yes under Community Eligibility Option (CEO),false
Cherry Hills Village Elementary School,Cherry Creek School District No. 5 in the county of Arapah,Cherry Hills Village,491,48,Yes participating without using any Provision or the CEO,false
Cherry Valley Elementary School,Douglas County School District No. Re 1,Franktown,25,9,Yes participating without using any Provision or the CEO,false
Cheyenne Mountain Elementary School,Cheyenne Mountain School District No. 12 in the county of E,Colorado Springs,324,33,Yes participating without using any Provision or the CEO,false
Cheyenne Mountain High School,Cheyenne Mountain School District No. 12 in the county of E,Colorado Springs,1275,229,Yes participating without using any Provision or the CEO,false
Cheyenne Mountain Junior High School,Cheyenne Mountain School District No. 12 in the county of E,Colorado Springs,604,130,Yes participating without using any Provision or the CEO,false
Cheyenne Wells Elementary School,Cheyenne County School District No. Re-5,Cheyenne Wells,90,48,Yes under Community Eligibility Option (CEO),false
Cheyenne Wells Junior/High School,Cheyenne County School District No. Re-5,Cheyenne Wells,84,46,Yes under Community Eligibility Option (CEO),false
Children's Kiva Montessori School,Montezuma-Cortez School District No. Re-1,Cortez,130,85,Yes under Community Eligibility Option (CEO),true
Chinook Trail Elementary School,Academy School District No. 20 in the county of El Paso an,Colorado Springs,632,107,Yes participating without using any Provision or the CEO,false
Chinook Trail Middle School,Academy School District No. 20 in the county of El Paso an,Colorado Springs,1075,182,Yes participating without using any Provision or the CEO,false
Chipeta Elementary School,Colorado Springs School District No. 11 in the county of E,Colorado Springs,395,110,Yes participating without using any Provision or the CEO,false
Chipeta Elementary School,Mesa County Valley School District No. 51,Grand Junction,364,278,Yes under Community Eligibility Option (CEO),false
Cimarron Elementary School,Cherry Creek School District No. 5 in the county of Arapah,Aurora,393,257,Yes under Community Eligibility Option (CEO),false
Cimarron Middle,Douglas County School District No. Re 1,Parker,1052,155,Yes participating without using any Provision or the CEO,false
