school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Bristow Run Elementary,Prince William County Public Schools,Bristow,562,161,Yes participating without using any Provision or the CEO,false
Broad Rock Elementary,Richmond City Public Schools,Richmond,612,608,Yes under Community Eligibility Option (CEO),false
Broad Run High,Loudoun County Public Schools,Ashburn,1558,473,Yes participating without using any Provision or the CEO,false
Broadus Wood Elementary,Albemarle County Public Schools,Earlysville,282,50,Yes participating without using any Provision or the CEO,false
Broadway High,Rockingham County Public Schools,Broadway,932,397,Yes participating without using any Provision or the CEO,false
Brock Road Elementary,Spotsylvania County Public Schools,Spotsylvania,651,215,Yes participating without using any Provision or the CEO,false
Brooke Point High,Stafford County Public Schools,Stafford,2199,945,Yes participating without using any Provision or the CEO,false
Brookfield Elementary,Fairfax County Public Schools,Chantilly,684,560,Yes under Community Eligibility Option (CEO),false
Brookland Middle,Henrico County Public Schools,Richmond,1034,934,Yes under Community Eligibility Option (CEO),false
Brookneal Elementary,Campbell County Public Schools,Brookneal,410,326,Yes under Community Eligibility Option (CEO),false
Brookville High,Campbell County Public Schools,Lynchburg,1017,730,Yes under Community Eligibility Option (CEO),false
Brookville Middle,Campbell County Public Schools,Lynchburg,648,503,Yes under Community Eligibility Option (CEO),false
Brookwood Elementary,Virginia Beach City Public Schools,Virginia Beach,574,390,Yes under Community Eligibility Option (CEO),false
Brosville Elementary,Pittsylvania County Public Schools,Danville,219,194,Yes under Community Eligibility Option (CEO),false
Brownsville Elementary,Albemarle County Public Schools,Crozet,530,73,Yes participating without using any Provision or the CEO,false
Brunswick High,Brunswick County Public Schools,Lawrenceville,404,410,Yes under Community Eligibility Option (CEO),true
Bruton High,York County Public Schools,Williamsburg,723,242,Yes participating without using any Provision or the CEO,false
Bryant High,Fairfax County Public Schools,Alexandria,154,114,Yes participating without using any Provision or the CEO,false
Buchanan Elementary,Botetourt County Public Schools,Buchanan,276,193,Yes under Community Eligibility Option (CEO),false
Buckingham Co Elementary,Buckingham County Public Schools,Dillwyn,351,349,Yes under Community Eligibility Option (CEO),false
Buckingham Co Prekindergarten Center,Buckingham County Public Schools,Buckingham,103,102,Yes under Community Eligibility Option (CEO),false
Buckingham Co Primary,Buckingham County Public Schools,Dillwyn,361,357,Yes under Community Eligibility Option (CEO),false
Buckingham County High,Buckingham County Public Schools,Buckingham,646,629,Yes under Community Eligibility Option (CEO),false
Buckingham County Middle,Buckingham County Public Schools,Buckingham,407,400,Yes under Community Eligibility Option (CEO),false
Buckland Mills Elementary,Prince William County Public Schools,Gainesville,735,222,Yes participating without using any Provision or the CEO,false
Bucknell Elementary,Fairfax County Public Schools,Alexandria,319,254,Yes under Community Eligibility Option (CEO),false
Buffalo Gap High,Augusta County Public Schools,Swoope,410,241,Yes under Community Eligibility Option (CEO),false
Buffalo Gap Middle,Augusta County Public Schools,Swoope,285,166,Yes under Community Eligibility Option (CEO),false
Buffalo Trail Elementary,Loudoun County Public Schools,Aldie,756,92,Yes participating without using any Provision or the CEO,false
Buford Middle,Charlottesville City Public Schools,Charlottesville,563,418,Yes under Community Eligibility Option (CEO),false
Bull Run Early Childhood Resource Center,Fairfax County Public Schools,Centreville,236,,No,false
Bull Run Elementary,Fairfax County Public Schools,Centreville,766,368,Yes participating without using any Provision or the CEO,false
Bull Run Middle,Prince William County Public Schools,Gainesville,1129,445,Yes participating without using any Provision or the CEO,false
Burlington Elementary,Roanoke County Public Schools,Roanoke,530,477,Yes under Community Eligibility Option (CEO),false
Burnley-Moran Elementary,Charlottesville City Public Schools,Charlottesville,299,223,Yes under Community Eligibility Option (CEO),false
Bush Hill Elementary,Fairfax County Public Schools,Alexandria,673,182,Yes participating without using any Provision or the CEO,false
Butts Road Intermediate,Chesapeake City Public Schools,Chesapeake,579,74,Yes participating without using any Provision or the CEO,false
Butts Road Primary,Chesapeake City Public Schools,Chesapeake,498,63,Yes participating without using any Provision or the CEO,false
Byrd Elementary,Goochland County Public Schools,Goochland,281,107,Yes participating without using any Provision or the CEO,false
C. Alton Lindsay Middle,Hampton City Public Schools,Hampton,612,490,Yes under Community Eligibility Option (CEO),true
C. Hunter Ritchie Elementary,Fauquier County Public Schools,New Baltimore,525,97,Yes participating without using any Provision or the CEO,false
C.a. Sinclair Elementary,Prince William County Public Schools,Manassas,636,449,Yes under Community Eligibility Option (CEO),false
C.c. Wells Elementary,Chesterfield County Public Schools,Chester,606,467,Yes under Community Eligibility Option (CEO),false
C.d. Hylton High,Prince William County Public Schools,Woodbridge,1859,1270,Yes under Community Eligibility Option (CEO),false
C.e. Curtis Elementary,Chesterfield County Public Schools,Chester,767,589,Yes under Community Eligibility Option (CEO),false
C.m. Bradley Elementary,Fauquier County Public Schools,Warrenton,362,112,Yes participating without using any Provision or the CEO,false
Callaghan Elementary,Alleghany Highlands Public Schools,Covington,270,225,Yes under Community Eligibility Option (CEO),false
Callaway Elementary,Franklin County Public Schools,Callaway,185,163,Yes under Community Eligibility Option (CEO),false
Camelot Elementary,Fairfax County Public Schools,Annandale,602,231,Yes participating without using any Provision or the CEO,false
Camelot Elementary,Chesapeake City Public Schools,Chesapeake,491,380,Yes under Community Eligibility Option (CEO),false
Cameron Elementary,Fairfax County Public Schools,Alexandria,606,531,Yes under Community Eligibility Option (CEO),false
Camp Allen Elementary,Norfolk City Public Schools,Norfolk,405,404,Yes under Community Eligibility Option (CEO),false
Campbell Court Elementary,Henry County Public Schools,Bassett,249,250,Yes under Community Eligibility Option (CEO),false
Campbell Elementary,Arlington County Public Schools,Arlington,403,229,Yes under Community Eligibility Option (CEO),false
Canterbury Woods Elementary,Fairfax County Public Schools,Annandale,735,97,Yes participating without using any Provision or the CEO,false
Capron Elementary,Southampton County Public Schools,Capron,176,160,Yes under Community Eligibility Option (CEO),false
Captain John Smith Elementary,Hampton City Public Schools,Hampton,374,349,Yes under Community Eligibility Option (CEO),false
Cardinal Elementary,Arlington County Public Schools,Arlington,682,46,Yes participating without using any Provision or the CEO,false
Cardinal Elementary,Richmond City Public Schools,Richmond,821,818,Yes under Community Eligibility Option (CEO),false
Cardinal Forest Elementary,Fairfax County Public Schools,Springfield,680,212,Yes participating without using any Provision or the CEO,false
Cardinal Ridge Elementary,Loudoun County Public Schools,Centreville,834,158,Yes participating without using any Provision or the CEO,false
Carlin Springs Elementary,Arlington County Public Schools,Arlington,534,307,Yes under Community Eligibility Option (CEO),false
Caroline High,Caroline County Public Schools,Milford,1315,1056,Yes under Community Eligibility Option (CEO),true
Caroline Middle,Caroline County Public Schools,Milford,983,799,Yes under Community Eligibility Option (CEO),false
Carroll County High,Carroll County Public Schools,Hillsville,1033,923,Yes under Community Eligibility Option (CEO),false
Carroll County Middle,Carroll County Public Schools,Hillsville,747,685,Yes under Community Eligibility Option (CEO),false
Carrollton Elementary,Isle of Wight County Public Schools,Carrollton,569,212,Yes participating without using any Provision or the CEO,false
Carrsville Elementary,Isle of Wight County Public Schools,Carrsville,232,161,Yes under Community Eligibility Option (CEO),false
Carson Middle,Fairfax County Public Schools,Herndon,1358,279,Yes participating without using any Provision or the CEO,false
Carter G. Woodson Middle,Hopewell City Public Schools,Hopewell,803,811,Yes under Community Eligibility Option (CEO),true
Carver College and Career Academy,Chesterfield County Public Schools,Chester,272,205,Yes under Community Eligibility Option (CEO),false
Carver Elementary,Newport News City Public Schools,Newport News,634,642,Yes under Community Eligibility Option (CEO),false
Carver Middle,Chesterfield County Public Schools,Chester,970,727,Yes under Community Eligibility Option (CEO),false
Carysbrook Elementary,Fluvanna County Public Schools,Fork Union,457,278,Yes under Community Eligibility Option (CEO),false
Cashell Donahoe Elementary,Henrico County Public Schools,Sandston,526,469,Yes under Community Eligibility Option (CEO),false
Cassell Elementary,Augusta County Public Schools,Waynesboro,634,451,Yes under Community Eligibility Option (CEO),false
Castlewood Elementary,Russell County Public Schools,Castlewood,354,324,Yes under Community Eligibility Option (CEO),false
Castlewood High,Russell County Public Schools,Castlewood,285,260,Yes under Community Eligibility Option (CEO),true
Catoctin Elementary,Loudoun County Public Schools,Leesburg,601,165,Yes participating without using any Provision or the CEO,false
Cave Spring Elementary,Roanoke County Public Schools,Roanoke,489,113,Yes participating without using any Provision or the CEO,false
Cave Spring High,Roanoke County Public Schools,Roanoke,1046,284,Yes participating without using any Provision or the CEO,false
Cave Spring Middle,Roanoke County Public Schools,Roanoke,746,227,Yes participating without using any Provision or the CEO,false
Cedar Bluff Elementary,Tazewell County Public Schools,Cedar Bluff,308,282,Yes under Community Eligibility Option (CEO),false
Cedar Forest Elementary,Spotsylvania County Public Schools,Fredericksburg,789,514,Yes under Community Eligibility Option (CEO),false
Cedar Lane Elementary,Loudoun County Public Schools,Ashburn,701,160,Yes participating without using any Provision or the CEO,false
Cedar Lee Middle,Fauquier County Public Schools,Bealeton,861,411,Yes participating without using any Provision or the CEO,false
Cedar Point Elementary,Prince William County Public Schools,Bristow,510,120,Yes participating without using any Provision or the CEO,false
Cedar Road Elementary,Chesapeake City Public Schools,Chesapeake,988,175,Yes participating without using any Provision or the CEO,false
Centerville Elementary,Virginia Beach City Public Schools,Virginia Beach,570,160,Yes participating without using any Provision or the CEO,false
Central Academy Middle,Botetourt County Public Schools,Fincastle,364,121,Yes participating without using any Provision or the CEO,false
Central Elementary,Amherst County Public Schools,Amherst,268,222,Yes under Community Eligibility Option (CEO),false
Central Elementary,Rockbridge County Public Schools,Lexington,466,400,Yes under Community Eligibility Option (CEO),false
Central Elementary,Fluvanna County Public Schools,Palmyra,751,455,Yes under Community Eligibility Option (CEO),false
