school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Early Childhood Center,Dedham,Dedham,285,,Yes under Community Eligibility Option (CEO),false
Early Childhood Center,Wachusett,Jefferson,127,,Yes participating without using any Provision or the CEO,false
Early Childhood Center,Lynn,Lynn,135,,Yes under Community Eligibility Option (CEO),false
Early Childhood Center,Marlborough,Marlborough,195,,Yes under Community Eligibility Option (CEO),false
Early Childhood Center,Melrose,Melrose,246,,Yes participating without using any Provision or the CEO,false
Early Childhood Center,Methuen,Methuen,163,,Yes participating without using any Provision or the CEO,false
Early Childhood Center at the Doyle School,Wakefield,Wakefield,128,,Yes participating without using any Provision or the CEO,false
Early Childhood Education Center,Springfield,Springfield,165,,Yes under Community Eligibility Option (CEO),false
Early Learning Center,Attleboro,Attleboro,244,,Yes under Community Eligibility Option (CEO),false
Early Learning Center,Fall River,Fall River,164,,Yes participating without using any Provision or the CEO,false
East Boston Early Education Center,Boston,East Boston,176,,Yes under Community Eligibility Option (CEO),false
East Boston High School,Boston,East Boston,1252,,Yes under Community Eligibility Option (CEO),true
East Bridgewater Jr./Sr. High School,East Bridgewater,East Bridgewater,881,,Yes under Community Eligibility Option (CEO),false
East Brookfield Elementary,Spencer-E Brookfield,East Brookfield,247,,Yes under Community Eligibility Option (CEO),false
East Elementary,Sharon,Sharon,458,,Yes participating without using any Provision or the CEO,false
East Elementary School,Hingham,Hingham,502,,Yes participating without using any Provision or the CEO,false
East Fairhaven,Fairhaven,Fairhaven,316,,Yes under Community Eligibility Option (CEO),false
East Falmouth Elementary,Falmouth,East Falmouth,303,,Yes under Community Eligibility Option (CEO),false
East Longmeadow High,East Longmeadow,East Longmeadow,753,,Yes under Community Eligibility Option (CEO),false
East Meadow,Granby,Granby,375,,Yes under Community Eligibility Option (CEO),false
East Middle School,Braintree,Braintree,999,,Yes under Community Eligibility Option (CEO),false
East Middle School,Brockton,Brockton,421,,Yes under Community Eligibility Option (CEO),false
East Street Elementary School,Ludlow,Ludlow,368,,Yes under Community Eligibility Option (CEO),false
East Taunton Elementary,Taunton,East Taunton,564,,Yes under Community Eligibility Option (CEO),false
East Veterans Elementary School,Gloucester,Gloucester,451,,Yes under Community Eligibility Option (CEO),false
Eastford Road,Southbridge,Southbridge,397,,Yes under Community Eligibility Option (CEO),false
Eastham Elementary,Eastham,Eastham,177,,Yes under Community Eligibility Option (CEO),false
Easthampton High,Easthampton,Easthampton,377,,Yes under Community Eligibility Option (CEO),false
Easton Middle School,Easton,North Easton,798,,Yes participating without using any Provision or the CEO,false
Eddy Elementary,Brewster,Brewster,197,,Yes under Community Eligibility Option (CEO),false
Edgar B Davis,Brockton,Brockton,1009,,Yes under Community Eligibility Option (CEO),true
Edgar F. Hooks Elementary,Chelsea,Chelsea,430,,Yes participating without using any Provision or the CEO,false
Edgartown Elementary,Edgartown,Edgartown,357,,Yes under Community Eligibility Option (CEO),false
Edison Elementary School,Boston,Brighton,502,,Yes under Community Eligibility Option (CEO),false
Edison Evening Academy,Brockton,Brockton,225,,Yes participating without using any Provision or the CEO,false
Edith C Baker,Brookline,Chestnut Hill,665,,Yes participating without using any Provision or the CEO,false
Edmund Hatch Bennett,Taunton,Taunton,313,,Yes under Community Eligibility Option (CEO),false
Edward a Sisson,Lynn,Lynn,449,,Yes participating without using any Provision or the CEO,false
Edward F. Leddy Preschool,Taunton,Taunton,245,,Yes under Community Eligibility Option (CEO),false
Edward F. Parthum,Lawrence,Lawrence,656,,Yes under Community Eligibility Option (CEO),false
Edward G. Molin Elementary School,Newburyport,Newburyport,310,,Yes participating without using any Provision or the CEO,false
Edward M. Kennedy Academy for Health Careers (Horace Mann,Edward M. Kennedy Academy for Health Careers: A Horace Mann,Boston,383,,Yes participating without using any Provision or the CEO,true
Edward P. Boland School,Springfield,Springfield,587,,Yes under Community Eligibility Option (CEO),false
Edwin a Jones Early Childhood Center,Stoughton,Stoughton,101,,Yes participating without using any Provision or the CEO,false
Egremont,Pittsfield,Pittsfield,376,,Yes under Community Eligibility Option (CEO),false
Elias Brookings,Springfield,Springfield,304,,Yes under Community Eligibility Option (CEO),false
Eliot K-8 Innovation School,Boston,Boston,784,,Yes under Community Eligibility Option (CEO),true
Elizabeth Carter Brooks,New Bedford,New Bedford,261,,Yes under Community Eligibility Option (CEO),false
Elizabeth Pole,Taunton,Taunton,635,,Yes under Community Eligibility Option (CEO),false
Elizabeth S Brown,Swansea,Swansea,283,,Yes participating without using any Provision or the CEO,false
Ellen R Hathaway,New Bedford,New Bedford,201,,Yes under Community Eligibility Option (CEO),false
Ellis Elementary School,Boston,Roxbury,391,,Yes under Community Eligibility Option (CEO),false
Ellison-Parks Early Education School,Boston,Mattapan,190,,Yes under Community Eligibility Option (CEO),false
Elm Park Community,Worcester,Worcester,478,,Yes under Community Eligibility Option (CEO),false
Elm Street School,Walpole,Walpole,438,,Yes participating without using any Provision or the CEO,false
Elmer S Bagnall,Pentucket,Groveland,519,,Yes participating without using any Provision or the CEO,false
Elmwood,Hopkinton,Hopkinton,648,,Yes participating without using any Provision or the CEO,false
Elmwood Street,Millbury,Millbury,455,,Yes under Community Eligibility Option (CEO),false
Elsie a Hastings Elementary,Westborough,Westborough,478,,Yes under Community Eligibility Option (CEO),false
Elwyn G Campbell,New Bedford,New Bedford,267,,Yes under Community Eligibility Option (CEO),false
Emergence Academy,Springfield,Springfield,382,,Yes participating without using any Provision or the CEO,false
Emily G Wetherbee,Lawrence,Lawrence,480,,Yes under Community Eligibility Option (CEO),true
Emma L Miller Elementary School,Savoy,Savoy,38,,Yes under Community Eligibility Option (CEO),false
English High School,Boston,Boston,720,,Yes under Community Eligibility Option (CEO),true
Enoch Cobb Early Learning Center,Barnstable,Hyannis,150,,Yes participating without using any Provision or the CEO,false
Ephraim Curtis Middle,Sudbury,Sudbury,816,,Yes participating without using any Provision or the CEO,false
Erving Elementary,Erving,Erving,113,,Yes under Community Eligibility Option (CEO),false
Essex Elementary,Manchester Essex Regional,Essex,215,,Yes participating without using any Provision or the CEO,false
Essex North Shore Agricultural and Technical School,Essex North Shore Agricultural and Technical School District,Hathorne,1830,,Yes participating without using any Provision or the CEO,false
Eugene Wright Science and Technology Academy,Chelsea,Chelsea,436,,Yes participating without using any Provision or the CEO,true
Everett Elementary School,Boston,Dorchester,288,,Yes under Community Eligibility Option (CEO),false
Everett High,Everett,Everett,2307,,Yes under Community Eligibility Option (CEO),false
Everett W Robinson,Mansfield,Mansfield,664,,Yes participating without using any Provision or the CEO,false
Excel Academy Charter School,Excel Academy Charter,East Boston,1379,,Yes under Community Eligibility Option (CEO),true
Excel High School,Boston,South Boston,301,,Yes under Community Eligibility Option (CEO),true
Ezra H Baker Innovation School,Dennis-Yarmouth,West Dennis,385,,Yes under Community Eligibility Option (CEO),false
F a Cleveland,Norwood,Norwood,339,,Yes under Community Eligibility Option (CEO),false
F a Day Middle,Newton,Newtonville,860,,Yes participating without using any Provision or the CEO,false
Fairhaven High,Fairhaven,Fairhaven,568,,Yes under Community Eligibility Option (CEO),false
Fairview Elementary,Chicopee,Chicopee,387,,Yes under Community Eligibility Option (CEO),false
Fall Brook,Leominster,Leominster,670,,Yes under Community Eligibility Option (CEO),false
Falls,North Attleborough,North Attleborough,243,,Yes under Community Eligibility Option (CEO),false
Falmouth High,Falmouth,Falmouth,714,,Yes under Community Eligibility Option (CEO),false
Fannie E Proctor,Northborough,Northborough,238,,Yes participating without using any Provision or the CEO,false
Farmington River Elementary,Farmington River Reg,Otis,124,,Yes under Community Eligibility Option (CEO),false
Fecteau-Leary Junior/Senior High School,Lynn,Lynn,94,,Yes under Community Eligibility Option (CEO),true
Federal Furnace School,Plymouth,Plymouth,359,,Yes under Community Eligibility Option (CEO),false
Federal Street School,Greenfield,Greenfield,195,,Yes under Community Eligibility Option (CEO),false
Fenway High School,Boston,Roxbury,362,,Yes under Community Eligibility Option (CEO),true
Ferryway,Malden,Malden,920,,Yes under Community Eligibility Option (CEO),true
Field Elementary School,Weston,Weston,317,,Yes participating without using any Provision or the CEO,false
Fisher,Walpole,Walpole,463,,Yes participating without using any Provision or the CEO,false
Fisher Hill School,Orange,Orange,494,,Yes participating without using any Provision or the CEO,false
Fiske,Lexington,Lexington,324,,Yes participating without using any Provision or the CEO,false
Fitchburg High,Fitchburg,Fitchburg,1220,,Yes under Community Eligibility Option (CEO),true
Flagg Street,Worcester,Worcester,412,,Yes under Community Eligibility Option (CEO),false
Fletcher/Maynard Academy,Cambridge,Cambridge,249,,Yes under Community Eligibility Option (CEO),false
Floral Street School,Shrewsbury,Shrewsbury,524,,Yes participating without using any Provision or the CEO,false
Florence Roche School,Groton-Dunstable,Groton,615,,Yes participating without using any Provision or the CEO,false
Florence Sawyer School,Nashoba,Bolton,734,,Yes participating without using any Provision or the CEO,false
Florida Ruffin Ridley School,Brookline,Brookline,857,,Yes participating without using any Provision or the CEO,false
Forest Avenue Elementary,Hudson,Hudson,269,,Yes under Community Eligibility Option (CEO),false
Forest Grove Middle,Worcester,Worcester,839,,Yes under Community Eligibility Option (CEO),true
Forest Park Middle,Springfield,Springfield,282,,Yes under Community Eligibility Option (CEO),true
Forestdale,Malden,Malden,539,,Yes under Community Eligibility Option (CEO),true
Forestdale School,Sandwich,Sandwich,557,,Yes participating without using any Provision or the CEO,false
Fort Meadow Early Childhood Center,Westfield,Westfield,162,,Yes participating without using any Provision or the CEO,false
Fort River Elementary,Amherst,Amherst,371,,Yes under Community Eligibility Option (CEO),false
Four Rivers Charter Public School,Four Rivers Charter Public,Greenfield,213,,Yes under Community Eligibility Option (CEO),false
Fowler School,Maynard,Maynard,451,,Yes under Community Eligibility Option (CEO),false
Fox Hill,Burlington,Burlington,437,,Yes participating without using any Provision or the CEO,false
Foxborough High,Foxborough,Foxborough,736,,Yes participating without using any Provision or the CEO,false
Foxborough Regional Charter School,Foxborough Regional Charter,Foxborough,1459,,Yes under Community Eligibility Option (CEO),false
Framingham High School,Framingham,Framingham,2534,,Yes under Community Eligibility Option (CEO),false
Frances Drake School,Leominster,Leominster,512,,Yes under Community Eligibility Option (CEO),false
Francis J Kane,Marlborough,Marlborough,575,,Yes under Community Eligibility Option (CEO),false
Francis J McGrath Elementary,Worcester,Worcester,200,,Yes under Community Eligibility Option (CEO),false
Francis M Leahy,Lawrence,Lawrence,525,,Yes under Community Eligibility Option (CEO),false
Francis T Bresnahan Elementary,Newburyport,Newburyport,584,,Yes participating without using any Provision or the CEO,false
Francis W Parker,Quincy,Quincy,323,,Yes under Community Eligibility Option (CEO),false
Francis W. Parker Charter Essential School,Francis W. Parker Charter Essential,Devens,388,,Yes participating without using any Provision or the CEO,false
Francis Wyman Elementary,Burlington,Burlington,514,,Yes participating without using any Provision or the CEO,false
Frank H Freedman,Springfield,Springfield,252,,Yes under Community Eligibility Option (CEO),false
Frank M Sokolowski Elementary,Chelsea,Chelsea,472,,Yes participating without using any Provision or the CEO,false
Franklin,North Andover,North Andover,383,,Yes participating without using any Provision or the CEO,false
Franklin,Newton,West Newton,320,,Yes participating without using any Provision or the CEO,false
Franklin Ave,Westfield,Westfield,176,,Yes participating without using any Provision or the CEO,false
Franklin County Technical,Franklin County Regional Vocational Technical,Turners Falls,643,,Yes under Community Eligibility Option (CEO),true
Franklin Early Childhood Development Center,Franklin,Franklin,142,,Yes participating without using any Provision or the CEO,false
Franklin High,Franklin,Franklin,1453,,Yes participating without using any Provision or the CEO,false
Frederick C Murphy,Weymouth,Weymouth,274,,Yes under Community Eligibility Option (CEO),false
Frederick Harris,Springfield,Springfield,570,,Yes under Community Eligibility Option (CEO),false
Frederick J Dutile,Billerica,North Billerica,310,,Yes under Community Eligibility Option (CEO),false
Frederick Pilot Middle School,Boston,Dorchester,215,,Yes under Community Eligibility Option (CEO),true
Frederick W. Hartnett Middle School,Blackstone-Millville,Blackstone,487,,Yes under Community Eligibility Option (CEO),false
Fredrick Douglass Collegiate Academy,Lynn,Lynn,235,,Yes under Community Eligibility Option (CEO),false
Freeman-Kennedy School,Norfolk,Norfolk,579,,Yes participating without using any Provision or the CEO,false
Freetown Elementary School,Freetown-Lakeville,East Freetown,371,,Yes participating without using any Provision or the CEO,false
Freetown-Lakeville Middle School,Freetown-Lakeville,Lakeville,699,,Yes participating without using any Provision or the CEO,false
Frontier Regional,Frontier,South Deerfield,588,,Yes participating without using any Provision or the CEO,false
Frost Middle School,Lawrence,Lawrence,508,,Yes participating without using any Provision or the CEO,true
Frps Early Learning Center,Fall River,Fall River,53,,Yes under Community Eligibility Option (CEO),false
Full Circle High School,Somerville,Somerville,67,,Yes under Community Eligibility Option (CEO),true
Fuller Meadow,Middleton,Middleton,269,,Yes participating without using any Provision or the CEO,false
Fuller Middle,Framingham,Framingham,592,,Yes under Community Eligibility Option (CEO),true
Furnace Brook Middle,Marshfield,Marshfield,799,,Yes participating without using any Provision or the CEO,false
Galvin Middle School,Wakefield,Wakefield,1056,,Yes participating without using any Provision or the CEO,false
Gardner,Swansea,Swansea,276,,Yes under Community Eligibility Option (CEO),false
Gardner Academy for Learning and Technology,Gardner,Gardner,123,,Yes under Community Eligibility Option (CEO),false
Gardner Elementary School,Gardner,Gardner,1087,,Yes under Community Eligibility Option (CEO),false
Gardner High,Gardner,Gardner,808,,Yes under Community Eligibility Option (CEO),false
Gardner Middle School,Gardner,Gardner,514,,Yes under Community Eligibility Option (CEO),false
Gardner Pilot Academy,Boston,Allston,364,,Yes under Community Eligibility Option (CEO),true
Garfield Elementary School,Revere,Revere,639,,Yes under Community Eligibility Option (CEO),false
Garfield Middle School,Revere,Revere,542,,Yes under Community Eligibility Option (CEO),true
Gates Lane,Worcester,Worcester,547,,Yes under Community Eligibility Option (CEO),false
Gates Middle School,Scituate,Scituate,639,,Yes participating without using any Provision or the CEO,false
Gateway Academy,Haverhill,Haverhill,156,,Yes under Community Eligibility Option (CEO),false
Gateway Regional School,Gateway,Huntington,333,,Yes under Community Eligibility Option (CEO),false
Gateway to College,Uxbridge,Uxbridge,44,,Yes participating without using any Provision or the CEO,false
Gateway to College at Holyoke Community College,Springfield,Holyoke,21,,Yes participating without using any Provision or the CEO,false
Gateway to College at Springfield Technical Community Colleg,Springfield,Springfield,25,,Yes under Community Eligibility Option (CEO),true
Gen John J Stefanik,Chicopee,Chicopee,392,,Yes under Community Eligibility Option (CEO),false
General John Nixon Elementary,Sudbury,Sudbury,382,,Yes participating without using any Provision or the CEO,false
George F. Kelly Elementary,Chelsea,Chelsea,527,,Yes participating without using any Provision or the CEO,false
George F. Willett,Norwood,Norwood,256,,Yes under Community Eligibility Option (CEO),false
George H Potter,Dartmouth,North Dartmouth,407,,Yes under Community Eligibility Option (CEO),false
George H. Englesby Elementary School,Dracut,Dracut,520,,Yes under Community Eligibility Option (CEO),false
George Keverian School,Everett,Everett,873,,Yes under Community Eligibility Option (CEO),true
George R Austin Intermediate School,Freetown-Lakeville,Lakeville,462,,Yes participating without using any Provision or the CEO,false
George R Martin,Seekonk,Seekonk,443,,Yes participating without using any Provision or the CEO,false
Georgetown High School,Georgetown,Georgetown,268,,Yes participating without using any Provision or the CEO,false
Georgetown Middle School,Georgetown,Georgetown,187,,Yes participating without using any Provision or the CEO,false
Gerard A. Guilmette,Lawrence,Lawrence,485,,Yes under Community Eligibility Option (CEO),false
German Gerena Community School,Springfield,Springfield,621,,Yes under Community Eligibility Option (CEO),false
Gibbs School,Arlington,Arlington,529,,Yes participating without using any Provision or the CEO,false
Gill Elementary,Gill-Montague,Gill,110,,Yes under Community Eligibility Option (CEO),false
Gilmore Elementary School,Brockton,Brockton,444,,Yes under Community Eligibility Option (CEO),false
Glenbrook Middle,Longmeadow,Longmeadow,327,,Yes participating without using any Provision or the CEO,false
Glenwood,Springfield,Springfield,275,,Yes under Community Eligibility Option (CEO),false
Glenwood Elementary School,Wachusett,Rutland,382,,Yes participating without using any Provision or the CEO,false
Glickman Elementary,Springfield,Springfield,310,,Yes under Community Eligibility Option (CEO),false
Global Learning Charter Public School,Global Learning Charter Public,New Bedford,508,,Yes under Community Eligibility Option (CEO),true
Gloucester High,Gloucester,Gloucester,776,,Yes under Community Eligibility Option (CEO),false
Gloucester Preschool,Gloucester,Gloucester,101,,Yes under Community Eligibility Option (CEO),false
Glover,Marblehead,Marblehead,318,,Yes participating without using any Provision or the CEO,false
Glover,Milton,Milton,593,,Yes participating without using any Provision or the CEO,false
Goddard School/Science Technical,Worcester,Worcester,359,,Yes under Community Eligibility Option (CEO),false
Golden Hill,Haverhill,Haverhill,502,,Yes under Community Eligibility Option (CEO),false
Goodnow Brothers Elementary School,Marlborough,Marlborough,781,,Yes under Community Eligibility Option (CEO),false
Goodrich Academy,Fitchburg,Fitchburg,186,,Yes under Community Eligibility Option (CEO),false
Goodyear Elementary School,Woburn,Woburn,352,,Yes under Community Eligibility Option (CEO),false
Gordon W. Mitchell School,East Bridgewater,East Bridgewater,612,,Yes under Community Eligibility Option (CEO),false
Gov Edward Winslow,Marshfield,Marshfield,357,,Yes participating without using any Provision or the CEO,false
Gr Lawrence Regional Vocational Technical,Greater Lawrence Regional Vocational Technical,Andover,1837,,Yes under Community Eligibility Option (CEO),true
Gr Lowell Regional Vocational Technical,Greater Lowell Regional Vocational Technical,Tyngsborough,2314,,Yes under Community Eligibility Option (CEO),true
Gr New Bedford Vocational Technical,Greater New Bedford Regional Vocational Technical,New Bedford,2151,,Yes under Community Eligibility Option (CEO),true
Grace Farrar Cole,Norwell,Norwell,528,,Yes participating without using any Provision or the CEO,false
Grafton High School,Grafton,Grafton,914,,Yes participating without using any Provision or the CEO,false
Grafton Middle,Grafton,Grafton,478,,Yes participating without using any Provision or the CEO,false
Grafton Street,Worcester,Worcester,386,,Yes under Community Eligibility Option (CEO),false
Graham and Parks,Cambridge,Cambridge,367,,Yes under Community Eligibility Option (CEO),false
Granby Jr Sr High School,Granby,Granby,290,,Yes under Community Eligibility Option (CEO),false
Granite Valley School,Monson,Monson,400,,Yes under Community Eligibility Option (CEO),false
Great Falls Middle,Gill-Montague,Montague,228,,Yes participating without using any Provision or the CEO,false
Great Oak,Danvers,Danvers,291,,Yes under Community Eligibility Option (CEO),false
Greater Commonwealth Virtual School,Greater Commonwealth Virtual District,Greenfield,1184,,No,true
Greater Egleston High School,Boston,Roxbury,78,,Yes under Community Eligibility Option (CEO),true
Green Meadow,Maynard,Maynard,456,,Yes under Community Eligibility Option (CEO),false
Green Meadows Elementary,Hampden-Wilbraham,Hampden,285,,Yes participating without using any Provision or the CEO,false
Greenfield High,Greenfield,Greenfield,404,,Yes under Community Eligibility Option (CEO),true
Greenfield Middle,Greenfield,Greenfield,325,,Yes under Community Eligibility Option (CEO),false
Greenhalge,Lowell,Lowell,480,,Yes under Community Eligibility Option (CEO),false
Greenleaf Academy,Haverhill,Bradford,34,,Yes under Community Eligibility Option (CEO),false
Greenlodge,Dedham,Dedham,320,,Yes under Community Eligibility Option (CEO),false
Greenmont Avenue,Dracut,Dracut,211,,Yes under Community Eligibility Option (CEO),false
Greenwood,Wakefield,Wakefield,227,,Yes participating without using any Provision or the CEO,false
Greenwood Sarah K-8 School,Boston,Dorchester,357,,Yes under Community Eligibility Option (CEO),true
Grew Elementary School,Boston,Hyde Park,198,,Yes under Community Eligibility Option (CEO),false
Groton Dunstable Regional,Groton-Dunstable,Groton,659,,Yes participating without using any Provision or the CEO,false
Groton Dunstable Regional Middle,Groton-Dunstable,Groton,739,,Yes participating without using any Provision or the CEO,false
Guild Elementary School,Boston,East Boston,259,,Yes under Community Eligibility Option (CEO),false
Guilmette Middle School,Lawrence,Lawrence,457,,Yes participating without using any Provision or the CEO,true
H H Galligan,Taunton,Taunton,286,,Yes under Community Eligibility Option (CEO),false
H Olive Day,Norfolk,Norfolk,477,,Yes participating without using any Provision or the CEO,false
H.b. Lawrence School,Holyoke,Holyoke,305,,Yes under Community Eligibility Option (CEO),false
Hadley Elementary,Hadley,Hadley,315,,Yes under Community Eligibility Option (CEO),false
Haggerty,Cambridge,Cambridge,250,,Yes under Community Eligibility Option (CEO),false
Hajjar Elementary,Billerica,Billerica,401,,Yes under Community Eligibility Option (CEO),false
Hale,Nashoba,Stow,247,,Yes participating without using any Provision or the CEO,false
Hale Elementary School,Boston,Roxbury,162,,Yes under Community Eligibility Option (CEO),false
Haley Pilot School,Boston,Roslindale,360,,Yes under Community Eligibility Option (CEO),true
Halifax Elementary,Halifax,Halifax,531,,Yes under Community Eligibility Option (CEO),false
Hamilton-Wenham Regional High,Hamilton-Wenham,South Hamilton,448,,Yes participating without using any Provision or the CEO,false
Hampden Charter School of Science,Hampden Charter School of Science,Chicopee,938,,Yes under Community Eligibility Option (CEO),false
Hampshire Regional High,Hampshire,Westhampton,718,,Yes participating without using any Provision or the CEO,false
Hancock,Brockton,Brockton,680,,Yes under Community Eligibility Option (CEO),false
Hancock Elementary,Hancock,Hancock,48,,No,false
Hannah Elementary,Beverly,Beverly,312,,Yes under Community Eligibility Option (CEO),false
Hanover High,Hanover,Hanover,663,,Yes participating without using any Provision or the CEO,false
Hanover Middle,Hanover,Hanover,826,,Yes participating without using any Provision or the CEO,false
Hanscom School,Lincoln,Hanscom Air Force Base,493,,Yes participating without using any Provision or the CEO,false
Hanson Middle School,Whitman-Hanson,Hanson,442,,Yes under Community Eligibility Option (CEO),false
Happy Hollow School,Wayland,Wayland,330,,Yes participating without using any Provision or the CEO,false
Hardwick Elementary,Quabbin,Gilbertville,169,,Yes under Community Eligibility Option (CEO),false
Hardy,Arlington,Arlington,382,,Yes participating without using any Provision or the CEO,false
Harmony Grove Elementary,Framingham,Framingham,453,,Yes under Community Eligibility Option (CEO),false
Harold L Qualters Middle,Mansfield,Mansfield,750,,Yes participating without using any Provision or the CEO,false
Harrington,Lexington,Lexington,374,,Yes participating without using any Provision or the CEO,false
Harris Brook Elementary School,Ludlow,Ludlow,593,,Yes under Community Eligibility Option (CEO),false
Harry Lee Cole,Boxford,Boxford,367,,Yes participating without using any Provision or the CEO,false
Harvard-Kent Elementary School,Boston,Charlestown,334,,Yes under Community Eligibility Option (CEO),false
Harwich Elementary School,Monomoy Regional School District,Harwich,449,,Yes under Community Eligibility Option (CEO),false
Hastings Middle,Fairhaven,Fairhaven,415,,Yes under Community Eligibility Option (CEO),false
Hatfield Elementary,Hatfield,Hatfield,201,,Yes participating without using any Provision or the CEO,false
Hatherly Elementary,Scituate,Scituate,263,,Yes participating without using any Provision or the CEO,false
Haverhill High,Haverhill,Haverhill,1922,,Yes under Community Eligibility Option (CEO),true
Hawlemont Regional,Hawlemont,Charlemont,71,,Yes under Community Eligibility Option (CEO),false
Hawthorne Brook,North Middlesex,Townsend,449,,Yes under Community Eligibility Option (CEO),false
Hayden/McFadden,New Bedford,New Bedford,748,,Yes under Community Eligibility Option (CEO),false
Haynes Early Education Center,Boston,Roxbury Plain,168,,Yes under Community Eligibility Option (CEO),false
Head Start,Worcester,Worcester,349,,Yes under Community Eligibility Option (CEO),false
Heard Street,Worcester,Worcester,245,,Yes under Community Eligibility Option (CEO),false
Heath-Brook,Tewksbury,Tewksbury,300,,Yes participating without using any Provision or the CEO,false
Hedge,Plymouth,Plymouth,210,,Yes under Community Eligibility Option (CEO),false
Heights Elementary,Sharon,Sharon,545,,Yes participating without using any Provision or the CEO,false
Helen Hansen Elementary,Stoughton,Stoughton,285,,Yes under Community Eligibility Option (CEO),false
Helen Keller Elementary,Franklin,Franklin,560,,Yes participating without using any Provision or the CEO,false
Helen R Donaghue School,Pentucket,Merrimac,262,,Yes participating without using any Provision or the CEO,false
Hemenway,Framingham,Framingham,538,,Yes under Community Eligibility Option (CEO),false
Henderson K-12 Inclusion School Lower,Boston,Dorchester,196,,Yes under Community Eligibility Option (CEO),false
Henderson K-12 Inclusion School Upper,Boston,Dorchester,631,,Yes under Community Eligibility Option (CEO),true
Hennigan K-8 School,Boston,Jamaica Plain,472,,Yes under Community Eligibility Option (CEO),true
Henri A. Yelle,Norton,Norton,371,,Yes under Community Eligibility Option (CEO),false
Henry B. Burkland Elementary School,Middleborough,Middleborough,545,,Yes under Community Eligibility Option (CEO),false
Henry C Sanborn Elementary,Andover,Andover,332,,Yes participating without using any Provision or the CEO,false
Henry E Warren Elementary,Ashland,Ashland,584,,Yes participating without using any Provision or the CEO,false
Henry J Robinson Middle,Lowell,Lowell,600,,Yes under Community Eligibility Option (CEO),true
Henry Lord Community School,Fall River,Fall River,817,,Yes under Community Eligibility Option (CEO),true
Henry P Clough,Mendon-Upton,Mendon,398,,Yes participating without using any Provision or the CEO,false
Henry Whittemore Elementary School,Waltham,Waltham,372,,Yes under Community Eligibility Option (CEO),false
Herbert Clark Hoover,Melrose,Melrose,260,,Yes participating without using any Provision or the CEO,false
Heritage School,Dudley-Charlton Reg,Charlton,425,,Yes under Community Eligibility Option (CEO),false
Hernandez K-8 School,Boston,Roxbury,372,,Yes under Community Eligibility Option (CEO),true
Higginson Inclusion K0-2 School,Boston,Roxbury,154,,Yes under Community Eligibility Option (CEO),false
Higginson-Lewis K-8 School,Boston,Roxbury,213,,Yes under Community Eligibility Option (CEO),true
High Plain Elementary,Andover,Andover,505,,Yes participating without using any Provision or the CEO,false
High Rock School,Needham,Needham,441,,Yes participating without using any Provision or the CEO,false
High School Learning Center,Lawrence,Lawrence,198,,Yes under Community Eligibility Option (CEO),true
High School of Commerce,Springfield,Springfield,966,,Yes under Community Eligibility Option (CEO),true
Highland,Westfield,Westfield,305,,Yes under Community Eligibility Option (CEO),false
Highlands,Braintree,Braintree,350,,Yes under Community Eligibility Option (CEO),false
Highlands,Danvers,Danvers,385,,Yes under Community Eligibility Option (CEO),false
Hildreth Elementary School,Harvard,Harvard,451,,Yes participating without using any Provision or the CEO,false
Hill View Montessori Charter Public School,Hill View Montessori Charter Public,Haverhill,306,,Yes under Community Eligibility Option (CEO),false
Hill-Roberts Elementary School,Attleboro,Attleboro,412,,Yes under Community Eligibility Option (CEO),false
Hillcrest Elementary School,Gill-Montague,Turners Fall,122,,Yes under Community Eligibility Option (CEO),false
Hilltown Cooperative Charter Public School,Hilltown Cooperative Charter Public,Easthampton,218,,No,false
Hingham High,Hingham,Hingham,1066,,Yes participating without using any Provision or the CEO,false
Hingham Middle School,Hingham,Hingham,798,,Yes participating without using any Provision or the CEO,false
Hiram L Dorman,Springfield,Springfield,279,,Yes under Community Eligibility Option (CEO),false
Hobomock Elementary,Pembroke,Pembroke,385,,Yes participating without using any Provision or the CEO,false
Holbrook Middle High School,Holbrook,Holbrook,665,,Yes under Community Eligibility Option (CEO),false
Holland Elementary,Holland,Holland,212,,Yes under Community Eligibility Option (CEO),false
Hollis,Braintree,Braintree,365,,Yes under Community Eligibility Option (CEO),false
Holliston High,Holliston,Holliston,809,,Yes participating without using any Provision or the CEO,false
Holmes Elementary School,Boston,Dorchester,283,,Yes under Community Eligibility Option (CEO),false
Holten Richmond Middle School,Danvers,Danvers,745,,Yes participating without using any Provision or the CEO,false
Holyoke Community Charter School,Holyoke Community Charter,Holyoke,701,,Yes under Community Eligibility Option (CEO),true
Holyoke High,Holyoke,Holyoke,1569,,Yes under Community Eligibility Option (CEO),true
Holyoke STEM Academy,Holyoke,Holyoke,289,,Yes under Community Eligibility Option (CEO),true
Hood,Lynn,Lynn,541,,Yes under Community Eligibility Option (CEO),false
Hoosac Valley Elementary School,Hoosac Valley Regional,Adams,398,,Yes under Community Eligibility Option (CEO),false
Hoosac Valley High School,Hoosac Valley Regional,Cheshire,296,,Yes under Community Eligibility Option (CEO),false
Hoosac Valley Middle School,Hoosac Valley Regional,Cheshire,304,,Yes participating without using any Provision or the CEO,false
Hopedale Jr Sr High,Hopedale,Hopedale,456,,Yes participating without using any Provision or the CEO,false
