school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Dennis Chavez Elementary,Belen,Belen,294,294,Yes under Community Eligibility Option (CEO),false
Des Moines Elementary,Des Moines,Des Moines,82,38,Yes participating without using any Provision or the CEO,false
Des Moines High,Des Moines,Des Moines,50,17,Yes participating without using any Provision or the CEO,true
Desert Hills Elementary,Las Cruces,Las Cruces,502,502,Yes under Community Eligibility Option (CEO),false
Desert Pride Academy,Gadsden,Anthony,221,221,Yes under Community Eligibility Option (CEO),false
Desert Ridge Middle,Albuquerque,Albuquerque,801,794,Yes under Community Eligibility Option (CEO),false
Desert Sage Academy,Santa Fe,Santa Fe,69,69,Yes under Community Eligibility Option (CEO),true
Desert Star Elementary,Alamogordo,Alamogordo,466,466,Yes under Community Eligibility Option (CEO),false
Desert Trail Elementary,Gadsden,Chaparral,479,479,Yes under Community Eligibility Option (CEO),false
Desert View Elementary,Los Lunas,Los Lunas,393,393,Yes under Community Eligibility Option (CEO),false
Desert View Elementary,Gadsden,Sunland Park,524,524,Yes under Community Eligibility Option (CEO),false
Desert Willow Elementary,Carlsbad,Carlsbad,667,147,Yes under Community Eligibility Option (CEO),false
Desert Willow Family School,Albuquerque,Albuquerque,289,288,Yes under Community Eligibility Option (CEO),false
Dexter Elementary,Dexter,Dexter,330,330,Yes under Community Eligibility Option (CEO),false
Dexter High,Dexter,Dexter,264,264,Yes under Community Eligibility Option (CEO),true
Dexter Middle,Dexter,Dexter,178,178,Yes under Community Eligibility Option (CEO),true
Digital Arts and Technology Academy,Albuquerque,Albuquerque,319,130,No,true
Dixon Elementary,Espanola,Dixon,50,50,Yes under Community Eligibility Option (CEO),false
Dolores Gonzales Elementary,Albuquerque,Albuquerque,298,295,Yes under Community Eligibility Option (CEO),false
Don Cecilio Martinez Elementary,West Las Vegas,Las Vegas,189,189,Yes under Community Eligibility Option (CEO),false
Dona Ana Elementary,Las Cruces,Las Cruces,372,372,Yes under Community Eligibility Option (CEO),false
Dora Elementary,Dora,Dora,126,59,Yes under Community Eligibility Option (CEO),false
Dora High,Dora,Dora,94,43,Yes under Community Eligibility Option (CEO),true
Double Eagle Elementary,Albuquerque,Albuquerque,526,,Yes under Community Eligibility Option (CEO),false
Dugan-Tarango Middle,Lordsburg,Lordsburg,124,124,Yes under Community Eligibility Option (CEO),true
Dulce Elementary,Dulce,Dulce,264,261,Yes under Community Eligibility Option (CEO),false
Dulce High,Dulce,Dulce,160,159,Yes under Community Eligibility Option (CEO),true
Dulce Middle,Dulce,Dulce,130,128,Yes under Community Eligibility Option (CEO),true
Duranes Elementary,Albuquerque,Albuquerque,34,34,Yes under Community Eligibility Option (CEO),false
Dzit Dit Lool School of Empowerment Action and Perseverance,Dzit Dit Lool School of Empowerment Action and Perseverance,Navajo,56,56,Yes under Community Eligibility Option (CEO),true
E.j. Martinez Elementary,Santa Fe,Santa Fe,182,182,Yes under Community Eligibility Option (CEO),false
Eagle Nest Elementary,Cimarron,Eagle Nest,72,72,Yes under Community Eligibility Option (CEO),false
Eagle Nest Middle,Cimarron,Eagle Nest,57,57,Yes under Community Eligibility Option (CEO),true
Eagle Ridge Middle,Rio Rancho,Rio Rancho,732,732,Yes under Community Eligibility Option (CEO),true
Early Childhood Education Center,Carlsbad,Carlsbad,207,20,Yes under Community Eligibility Option (CEO),false
Early College Academy,Albuquerque,Albuquerque,212,133,Yes under Community Eligibility Option (CEO),false
Early College High School,Deming,Deming,180,180,Yes under Community Eligibility Option (CEO),true
Early College High School,Roswell,Roswell,151,151,Yes under Community Eligibility Option (CEO),true
Early College Opportunities,Santa Fe,Santa Fe,137,137,Yes under Community Eligibility Option (CEO),true
East Grand Plains Elementary,Roswell,Roswell,201,201,Yes under Community Eligibility Option (CEO),false
East Mountain High School,Albuquerque,Sandia Park,417,90,Yes participating without using any Provision or the CEO,false
East Picacho Elementary,Las Cruces,Las Cruces,460,460,Yes under Community Eligibility Option (CEO),false
East San Jose Elementary,Albuquerque,Albuquerque,317,316,Yes under Community Eligibility Option (CEO),false
Ecademy,Albuquerque,Albuquerque,973,970,No,true
Ecademy K-8,Albuquerque,Albuquerque,466,461,No,false
Edgewood Middle,Moriarty-Edgewood,Moriarty,281,281,Yes under Community Eligibility Option (CEO),true
Edison Elementary,Hobbs,Hobbs,225,147,Yes under Community Eligibility Option (CEO),false
Edmund G Ross Elementary,Albuquerque,Albuquerque,343,342,Yes under Community Eligibility Option (CEO),false
Education Dev Center,Gallup,Gallup,5,,No,false
Edward Gonzales Elementary,Albuquerque,Albuquerque,339,339,Yes under Community Eligibility Option (CEO),false
Edward Ortiz Middle,Santa Fe,Santa Fe,416,416,Yes under Community Eligibility Option (CEO),true
Eisenhower Middle,Albuquerque,Albuquerque,740,740,Yes under Community Eligibility Option (CEO),false
El Camino Real Academy,Albuquerque,Albuquerque,342,341,Yes under Community Eligibility Option (CEO),true
El Camino Real Academy Community,Santa Fe,Santa Fe,704,704,Yes under Community Eligibility Option (CEO),true
El Capitan Elementary,Roswell,Roswell,380,380,Yes under Community Eligibility Option (CEO),false
El Dorado Community School,Santa Fe,Santa Fe,432,,Yes under Community Eligibility Option (CEO),false
El Rito Elementary,Mesa Vista,El Rito,63,63,Yes under Community Eligibility Option (CEO),false
Eldorado High,Albuquerque,Albuquerque,1579,1575,Yes under Community Eligibility Option (CEO),false
Elida Elementary,Elida,Elida,73,37,Yes under Community Eligibility Option (CEO),false
Elida High,Elida,Elida,73,45,Yes under Community Eligibility Option (CEO),false
Emerson Elementary,Albuquerque,Albuquerque,334,329,Yes under Community Eligibility Option (CEO),false
Enchanted Hills Elementary,Rio Rancho,Rio Rancho,673,,Yes under Community Eligibility Option (CEO),false
Enos Garcia Elementary,Taos,Taos,348,348,Yes under Community Eligibility Option (CEO),false
Ernest Stapleton Elementary,Rio Rancho,Rio Rancho,798,,Yes under Community Eligibility Option (CEO),false
Ernie Pyle Middle,Albuquerque,Albuquerque,409,407,Yes under Community Eligibility Option (CEO),true
Escalante Middle/High School,Chama Valley,Tierra Amarilla,134,132,Yes under Community Eligibility Option (CEO),true
Espanola Valley High,Espanola,Espanola,,730,Yes under Community Eligibility Option (CEO),true
Esperanza Elementary,Farmington,Farmington,469,469,Yes under Community Eligibility Option (CEO),false
Estancia High,Estancia,Estancia,184,184,Yes under Community Eligibility Option (CEO),true
Estancia Middle,Estancia,Estancia,99,99,Yes under Community Eligibility Option (CEO),true
Estancia Valley Classical Academy,Estancia Valley Classical Academy,Edgewood,565,84,No,true
Eugene Field Elementary,Albuquerque,Albuquerque,113,113,Yes under Community Eligibility Option (CEO),false
Eunice High,Eunice,Eunice,221,110,Yes under Community Eligibility Option (CEO),true
Eutimio Salazar Elementary,Espanola,Espanola,339,325,Yes under Community Eligibility Option (CEO),false
Eva B Stokely Elementary,Central,Shiprock,203,203,Yes under Community Eligibility Option (CEO),false
Explore Academy,Explore Academy,Albuquerque,1413,365,Yes participating without using any Provision or the CEO,true
Explore Academy - Rio Rancho,Explore Academy - Rio Rancho,Rio Rancho,430,142,Yes participating without using any Provision or the CEO,false
Explore Academy Las Cruces,Explore Academy Las Cruces,Las Cruces,599,279,Yes under Community Eligibility Option (CEO),false
Fairacres Elementary,Las Cruces,Las Cruces,405,404,Yes under Community Eligibility Option (CEO),false
Farmington High,Farmington,Farmington,1747,1747,Yes under Community Eligibility Option (CEO),true
Farmington Preschool Academy East,Farmington,Farmington,117,117,Yes under Community Eligibility Option (CEO),false
Farmington Preschool Academy West,Farmington,Farmington,153,153,Yes under Community Eligibility Option (CEO),false
Floyd Elementary,Floyd,Floyd,92,70,Yes under Community Eligibility Option (CEO),false
Floyd High,Floyd,Floyd,60,51,Yes under Community Eligibility Option (CEO),true
Floyd Middle,Floyd,Floyd,72,60,Yes under Community Eligibility Option (CEO),true
Foothill High School,Juvenile Justice,Albuquerque,57,54,Yes participating without using any Provision or the CEO,true
Forrester Elementary,Springer,Springer,34,25,Yes under Community Eligibility Option (CEO),false
Fort Sumner Elementary,Fort Sumner,Fort Sumner,124,81,Yes under Community Eligibility Option (CEO),false
Fort Sumner High,Fort Sumner,Fort Sumner,89,51,Yes under Community Eligibility Option (CEO),true
Fort Sumner Middle,Fort Sumner,Fort Sumner,70,39,Yes under Community Eligibility Option (CEO),true
Francis X. Nava Elementary,Santa Fe,Santa Fe,163,163,Yes under Community Eligibility Option (CEO),false
Freedom High,Albuquerque,Albuquerque,111,106,No,true
G.w.stout Elementary,Silver City,Silver City,334,333,Yes under Community Eligibility Option (CEO),false
Gadsden Admin Complex Prek Center,Gadsden,Sunland Park,135,135,Yes under Community Eligibility Option (CEO),false
Gadsden Elementary,Gadsden,Sunland Park,379,379,Yes under Community Eligibility Option (CEO),false
Gadsden High,Gadsden,Anthony,1219,1219,Yes under Community Eligibility Option (CEO),true
Gadsden Middle,Gadsden,Anthony,650,649,Yes under Community Eligibility Option (CEO),true
