school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Caston Elementary School,Caston School Corporation,Rochester,381,242,Yes participating without using any Provision or the CEO,false
Caston Jr-Sr High School,Caston School Corporation,Rochester,435,264,Yes participating without using any Provision or the CEO,true
Cavemen Academy of Virtual Excellence,School City of Mishawaka,Mishawaka,162,110,No,false
Caze Elementary School,Evansville Vanderburgh School Corp,Evansville,510,341,Yes under Community Eligibility Option (CEO),false
Cedar Canyon Elementary School,Northwest Allen County Schools,Fort Wayne,508,49,Yes participating without using any Provision or the CEO,false
Cedar Crest Intermediate School,Southeast Dubois Co Sch Corp,Huntingburg,192,67,Yes participating without using any Provision or the CEO,false
Cedar Elementary School,Avon Community School Corp,Avon,638,347,Yes participating without using any Provision or the CEO,false
Cedar Hall Community School,Evansville Vanderburgh School Corp,Evansville,496,353,Yes under Community Eligibility Option (CEO),true
Cedarville Elementary School,East Allen County Schools,Fort Wayne,764,195,Yes participating without using any Provision or the CEO,false
Center Grove Elementary School,Center Grove Community School Corp,Greenwood,691,110,Yes participating without using any Provision or the CEO,false
Center Grove High School,Center Grove Community School Corp,Greenwood,2956,703,Yes participating without using any Provision or the CEO,false
Center Grove Middle School Central,Center Grove Community School Corp,Greenwood,1278,248,Yes participating without using any Provision or the CEO,false
Center Grove Middle School North,Center Grove Community School Corp,Greenwood,1080,365,Yes participating without using any Provision or the CEO,false
Centerton Elementary School,MSD Martinsville Schools,Martinsville,126,66,Yes participating without using any Provision or the CEO,false
Centerville Sr High School,Centerville-Abington Com Schs,Centerville,518,187,Yes participating without using any Provision or the CEO,false
Centerville-Abington Elem School,Centerville-Abington Com Schs,Centerville,530,268,Yes participating without using any Provision or the CEO,false
Centerville-Abington Jr High Sch,Centerville-Abington Com Schs,Centerville,266,123,Yes participating without using any Provision or the CEO,false
Central Elementary School,Beech Grove City Schools,Beech Grove,389,193,Yes under Community Eligibility Option (CEO),false
Central Elementary School,South Vermillion Com Sch Corp,Clinton,366,273,Yes participating without using any Provision or the CEO,false
Central Elementary School,South Putnam Community Schools,Greencastle,335,145,Yes participating without using any Provision or the CEO,false
Central Elementary School,MSD Pike Township,Indianapolis,634,340,Yes under Community Eligibility Option (CEO),false
Central Elementary School,Lawrenceburg Community School Corp,Lawrenceburg,438,193,Yes participating without using any Provision or the CEO,false
Central Elementary School,Lebanon Community School Corp,Lebanon,339,101,Yes participating without using any Provision or the CEO,false
Central Elementary School,Plainfield Community School Corp,Plainfield,549,177,Yes participating without using any Provision or the CEO,false
Central Elementary School,Portage Township Schools,Portage,409,200,Yes under Community Eligibility Option (CEO),false
Central Elementary School,Valparaiso Community Schools,Valparaiso,131,66,Yes participating without using any Provision or the CEO,false
Central High School,Evansville Vanderburgh School Corp,Evansville,1087,491,Yes under Community Eligibility Option (CEO),true
Central Middle School,Bartholomew Con School Corp,Columbus,790,359,Yes participating without using any Provision or the CEO,true
Central Middle School,Kokomo School Corporation,Kokomo,451,215,Yes under Community Eligibility Option (CEO),true
Central Noble Elementary School,Central Noble Com School Corp,Albion,247,125,Yes participating without using any Provision or the CEO,false
Central Noble Junior Senior HS,Central Noble Com School Corp,Albion,610,268,Yes participating without using any Provision or the CEO,true
Central Noble Primary School,Central Noble Com School Corp,Wolf Lake,238,91,Yes participating without using any Provision or the CEO,false
Chamberlain Elementary School,Goshen Community Schools,Goshen,342,274,Yes under Community Eligibility Option (CEO),false
Chandler Elementary School,Warrick County School Corp,Chandler,495,242,Yes under Community Eligibility Option (CEO),false
Chandler Innovation Academy,Goshen Community Schools,Goshen,357,218,Yes participating without using any Provision or the CEO,false
Chapel Glen Elementary School,MSD Wayne Township,Indianapolis,843,512,Yes under Community Eligibility Option (CEO),false
