school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Mitchellville Elementary,Southeast Polk Comm School District,Mitchellville,255,79,Yes participating without using any Provision or the CEO,false
Mmcru High School,Marcus-Meriden-Cleghorn Comm School District,Marcus,213,62,Yes participating without using any Provision or the CEO,false
Mmcru Marcus Elementary,Marcus-Meriden-Cleghorn Comm School District,Marcus,166,53,Yes participating without using any Provision or the CEO,false
Moc-Floyd Valley Elementary School,MOC-Floyd Valley Comm School District,Orange City,672,205,Yes participating without using any Provision or the CEO,false
Moc-Floyd Valley High School,MOC-Floyd Valley Comm School District,Orange City,486,102,Yes participating without using any Provision or the CEO,false
Moc-Floyd Valley Middle School,MOC-Floyd Valley Comm School District,Alton,337,89,Yes participating without using any Provision or the CEO,false
Monroe Elementary School,Des Moines Independent Comm School District,Des Moines,341,308,Yes under Community Eligibility Option (CEO),false
Monroe Elementary School,PCM Comm School District,Monroe,257,65,Yes participating without using any Provision or the CEO,false
Montezuma Elementary School,Montezuma Comm School District,Montezuma,218,88,Yes participating without using any Provision or the CEO,false
Montezuma High School,Montezuma Comm School District,Montezuma,140,46,Yes participating without using any Provision or the CEO,false
Montezuma Junior High School,Montezuma Comm School District,Montezuma,106,42,Yes participating without using any Provision or the CEO,false
Monticello High School,Monticello Comm School District,Monticello,320,99,Yes participating without using any Provision or the CEO,false
Monticello Middle School,Monticello Comm School District,Monticello,305,105,Yes participating without using any Provision or the CEO,false
Moore Elementary School,Des Moines Independent Comm School District,Des Moines,285,191,Yes under Community Eligibility Option (CEO),false
Moravia Elementary School,Moravia Comm School District,Moravia,148,73,Yes participating without using any Provision or the CEO,false
Moravia High School,Moravia Comm School District,Moravia,207,89,Yes participating without using any Provision or the CEO,false
Mormon Trail Elementary School,Mormon Trail Comm School District,Humeston,132,84,Yes participating without using any Provision or the CEO,false
Mormon Trail Jr-Sr High School,Mormon Trail Comm School District,Humeston,98,58,Yes participating without using any Provision or the CEO,false
Morning Sun Elementary School,Morning Sun Comm School District,Morning Sun,119,46,Yes participating without using any Provision or the CEO,false
Morningside Elementary,Sioux City Comm School District,Sioux City,645,405,Yes under Community Eligibility Option (CEO),false
Morris Elementary,Bondurant-Farrar Comm School District,Bondurant,601,82,Yes participating without using any Provision or the CEO,false
Morris Elementary School,Des Moines Independent Comm School District,Des Moines,519,455,Yes under Community Eligibility Option (CEO),false
Moulton Elementary School,Des Moines Independent Comm School District,Des Moines,465,438,Yes under Community Eligibility Option (CEO),false
Moulton Elementary School,Moulton-Udell Comm School District,Moulton,103,68,Yes participating without using any Provision or the CEO,false
Moulton-Udell High School,Moulton-Udell Comm School District,Moulton,85,48,Yes participating without using any Provision or the CEO,true
