school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Cactus High School,Peoria Unified School District (4237),Glendale,1036,,Yes under Community Eligibility Option (CEO)
Cactus Middle School,Casa Grande Elementary District (4446),Casa Grande,737,,Yes under Community Eligibility Option (CEO)
Cactus Shadows High School,Cave Creek Unified District (4244),Scottsdale,1362,,Yes participating without using any Provision or the CEO
Cactus View Elementary School,Paradise Valley Unified District (4241),Phoenix,508,,Yes under Community Eligibility Option (CEO)
Cactus Wren Elementary School,Washington Elementary School District (4260),Phoenix,413,,Yes under Community Eligibility Option (CEO)
Calabasas School,Santa Cruz Valley Unified District (4458),Rio Rico,917,,Yes under Community Eligibility Option (CEO)
Calibre Academy Surprise,Calibre Academy (79055),Surprise,538,,Yes participating without using any Provision or the CEO
Cambridge Academy East,Cambridge Academy East Inc (78888),Mesa,242,,No
Camelback Academy,Camelback Education Inc (79905),Glendale,598,,Yes under Community Eligibility Option (CEO)
Camelback High School,Phoenix Union High School District (4286),Phoenix,2106,,Yes under Community Eligibility Option (CEO)
Camp Mohave Elementary School,Mohave Valley Elementary District (4379),Fort Mohave,362,,Yes participating without using any Provision or the CEO
Camp Verde Accommodation School,Camp Verde Unified District (4470),Camp Verde,51,,Yes under Community Eligibility Option (CEO)
Camp Verde Elementary School,Camp Verde Unified District (4470),Camp Verde,716,,Yes under Community Eligibility Option (CEO)
Camp Verde High School,Camp Verde Unified District (4470),Camp Verde,499,,Yes under Community Eligibility Option (CEO)
Camp Verde Middle School,Camp Verde Unified District (4470),Camp Verde,347,,Yes under Community Eligibility Option (CEO)
Camp Verde Online,Camp Verde Unified District (4470),Camp Verde,2,,No
Campo Bello Elementary School,Paradise Valley Unified District (4241),Phoenix,596,,Yes under Community Eligibility Option (CEO)
Campo Verde High School,Gilbert Unified District (4239),Gilbert,1863,,Yes participating without using any Provision or the CEO
Candeo North Scottsdale,Candeo Schools Inc. (1001161),Scottsdale,70,,No
Candeo Peoria,Candeo Schools Inc. (89758),Peoria,597,,No
Canon School,Canon Elementary District (4484),Black Canyon City,117,,Yes under Community Eligibility Option (CEO)
Canyon Breeze Elementary,Pendergast Elementary District (4283),Avondale,640,,Yes under Community Eligibility Option (CEO)
Canyon Day Junior High School,Whiteriver Unified District (4394),Whiteriver,387,,Yes under Community Eligibility Option (CEO)
Canyon De Chelly Elementary School,Chinle Unified District (4158),Chinle,252,,Yes under Community Eligibility Option (CEO)
Canyon Del Oro High School,Amphitheater Unified District (4406),Oro Valley,1758,,Yes participating without using any Provision or the CEO
Canyon Elementary School,Peoria Unified School District (4237),Glendale,297,,Yes under Community Eligibility Option (CEO)
Canyon Ridge School,Dysart Unified District (4243),Surprise,1042,,Yes participating without using any Provision or the CEO
Canyon Rim Elementary,Gilbert Unified District (4239),Mesa,905,,Yes participating without using any Provision or the CEO
Canyon Rose Academy,Canyon Rose Academy Inc. (81029),Tucson,222,,No
Canyon Rose Academy-East,Canyon Rose Academy Inc. (81029),Tucson,80,,No
Canyon Springs STEM Academy,Deer Valley Unified District (4246),Anthem,805,,Yes participating without using any Provision or the CEO
Canyon Valley High School,Gilbert Unified District (4239),Gilbert,283,,No
Canyon View Elementary School,Catalina Foothills Unified District (4410),Tucson,394,,Yes participating without using any Provision or the CEO
Canyon View High School,Agua Fria Union High School District (4289),Waddell,2141,,Yes participating without using any Provision or the CEO
Capitol Elementary School,Phoenix Elementary District (4256),Phoenix,373,,Yes under Community Eligibility Option (CEO)
Capps Elementary School,Heber-Overgaard Unified District (4392),Heber,107,,Yes participating without using any Provision or the CEO
Carden of Tucson,Carden of Tucson Inc. (78858),Tucson,57,,No
Career and College Prep,AIBT Non-Profit Charter High School - Phoenix (79053),Phoenix,96,,No
Career Success School - Sage Campus,Career Success Schools (79047),Phoenix,128,,Yes under Community Eligibility Option (CEO)
Career Success Schools - STEM Academy 7-12,Career Success Schools (79047),Phoenix,519,,Yes under Community Eligibility Option (CEO)
Carl Hayden High School,Phoenix Union High School District (4286),Phoenix,2079,,Yes under Community Eligibility Option (CEO)
Carmichael Elementary School,Sierra Vista Unified District (4175),Sierra Vista,285,,Yes under Community Eligibility Option (CEO)
Carminati School,Tempe School District (4258),Tempe,274,,Yes under Community Eligibility Option (CEO)
Carol G. Peck Elementary School,Alhambra Elementary District (4280),Glendale,665,,Yes under Community Eligibility Option (CEO)
Carol Rae Ranch Elementary,Gilbert Unified District (4239),Gilbert,561,,Yes participating without using any Provision or the CEO
Carrillo Intermediate Magnet School,Tucson Unified District (4403),Tucson,305,,Yes under Community Eligibility Option (CEO)
Carson Junior High School,Mesa Unified District (4235),Mesa,946,,Yes under Community Eligibility Option (CEO)
Cartwright Early Childhood Center,Cartwright Elementary District (4282),Phoenix,193,,Yes under Community Eligibility Option (CEO)
Cartwright School,Cartwright Elementary District (4282),Phoenix,670,,Yes under Community Eligibility Option (CEO)
Casa Academy,CASA Academy (91934),Phoenix,386,,Yes participating without using any Provision or the CEO
Casa Grande Middle School,Casa Grande Elementary District (4446),Casa Grande,648,,Yes under Community Eligibility Option (CEO)
Casa Grande Union High School,Casa Grande Union High School District (4453),Casa Grande,1912,,Yes under Community Eligibility Option (CEO)
Castle Dome Middle School,Yuma Elementary District (4499),Yuma,939,,Yes participating without using any Provision or the CEO
Catalina Foothills High School,Catalina Foothills Unified District (4410),Tucson,1865,,Yes participating without using any Provision or the CEO
Catalina Foothills Valley View Early Learning Center,Catalina Foothills Unified District (4410),Tucson,192,,No
Catalina High School,Tucson Unified District (4403),Tucson,580,,Yes under Community Eligibility Option (CEO)
Catalina Ventura School,Alhambra Elementary District (4280),Phoenix,842,,Yes under Community Eligibility Option (CEO)
Cave Creek Academy of Excellence,Cave Creek Unified District (4244),Scottsdale,19,,No
Cavett Elementary School,Tucson Unified District (4403),Tucson,227,,Yes under Community Eligibility Option (CEO)
Cavit - Central Arizona Valley Institute of Technology,Central Arizona Valley Institute of Technology (79385),Coolidge,80,,No
Cavit - Coolidge High School,Central Arizona Valley Institute of Technology (79385),Coolidge,4,,No
Cavit - Santa Cruz Valley Union High School,Central Arizona Valley Institute of Technology (79385),Eloy,1,,No
Ccasd Online Instruction,Coconino County Accommodation School District (10386),Flagstaff,20,,No
Cecil Shamley School,Tempe School District (4258),Tempe,411,,Yes under Community Eligibility Option (CEO)
Cedar Hills School,Hackberry School District (4371),Kingman,40,,Yes under Community Eligibility Option (CEO)
Centennial Elementary School,Higley Unified School District (4248),Gilbert,588,,Yes participating without using any Provision or the CEO
Centennial Elementary School,Flowing Wells Unified District (4405),Tucson,434,,Yes under Community Eligibility Option (CEO)
Centennial High School,Peoria Unified School District (4237),Peoria,2026,,Yes participating without using any Provision or the CEO
Centennial Middle School,Crane Elementary District (4501),Yuma,646,,Yes under Community Eligibility Option (CEO)
Center for Academic Success #1 - Sierra Vista 9-12,Center for Academic Success Inc. (4191),Sierra Vista,130,,Yes under Community Eligibility Option (CEO)
Center for Academic Success #2 - Douglas 9-12,Center for Academic Success Inc. (4191),Douglas,169,,Yes under Community Eligibility Option (CEO)
Center for Academic Success #3 - Douglas K-4,Center for Academic Success Inc. (4191),Douglas,256,,Yes under Community Eligibility Option (CEO)
Center for Academic Success #4 - Douglas 5-8,Center for Academic Success Inc. (4191),Douglas,210,,Yes under Community Eligibility Option (CEO)
Center for Academic Success #5 - Sierra Vista K-8,Center for Academic Success Inc. (4191),Sierra Vista,360,,Yes under Community Eligibility Option (CEO)
Center for Educational Excellence,Allen-Cochran Enterprises Inc. (4347),Tempe,332,,No
Center for Online and Innovative Learning,Casa Grande Elementary District (4446),Casa Grande,332,,Yes under Community Eligibility Option (CEO)
Centerra Mirage STEM Academy,Avondale Elementary District (4272),Goodyear,659,,Yes participating without using any Provision or the CEO
Central High School,Phoenix Union High School District (4286),Phoenix,1733,,Yes under Community Eligibility Option (CEO)
Cerbat Elementary,Kingman Unified School District (79598),Kingman,677,,Yes under Community Eligibility Option (CEO)
Cesar Chavez Elementary,Gadsden Elementary District (4505),San Luis,766,,Yes under Provision 2
Cesar Chavez High School,Phoenix Union High School District (4286),Laveen,2598,,Yes under Community Eligibility Option (CEO)
Cesar E Chavez Community School,Roosevelt Elementary District (4279),Phoenix,408,,Yes under Community Eligibility Option (CEO)
Challenge Charter School,Challenge School Inc. (6362),Glendale,364,,Yes participating without using any Provision or the CEO
Challenger Basic School,Challenger Basic School Inc. (79886),Gilbert,274,,No
Challenger Elementary School,Nogales Unified District (4457),Nogales,380,,Yes under Community Eligibility Option (CEO)
Challenger Middle School,Glendale Elementary District (4271),Glendale,839,,Yes under Community Eligibility Option (CEO)
Challenger Middle School,Sunnyside Unified District (4407),Tucson,590,,Yes under Community Eligibility Option (CEO)
Champion Chandler,Fit Kids Inc. dba Champion Schools (78783),Chandler,373,,Yes under Community Eligibility Option (CEO)
Champion San Tan,Fit Kids Inc. dba Champion Schools (78783),San Tan Valley,458,,Yes under Community Eligibility Option (CEO)
Champion Schools,Fit Kids Inc. dba Champion Schools (78783),Phoenix,491,,Yes under Community Eligibility Option (CEO)
Chandler Early College High School,Chandler Unified District #80 (4242),Chandler,80,,No
Chandler High School,Chandler Unified District #80 (4242),Chandler,3179,,Yes participating without using any Provision or the CEO
Chandler Learning Center,Chandler Unified District #80 (4242),Chandler,59,,No
Chandler Online Academy,Chandler Unified District #80 (4242),Chandler,294,,No
Chandler Traditional Academy - Goodman,Chandler Unified District #80 (4242),Chandler,565,,Yes participating without using any Provision or the CEO
Chandler Traditional Academy - Independence,Chandler Unified District #80 (4242),Sun Lakes,796,,Yes participating without using any Provision or the CEO
Chandler Traditional Academy - Liberty Campus,Chandler Unified District #80 (4242),Chandler,677,,Yes participating without using any Provision or the CEO
Chandler Traditional Academy-Freedom,Chandler Unified District #80 (4242),Gilbert,551,,Yes participating without using any Provision or the CEO
Chandler Traditional Academy-Humphrey,Chandler Unified District #80 (4242),Chandler,606,,Yes participating without using any Provision or the CEO
Chaparral Elementary School,Higley Unified School District (4248),Gilbert,734,,Yes participating without using any Provision or the CEO
Chaparral Elementary School,Washington Elementary School District (4260),Phoenix,415,,Yes under Community Eligibility Option (CEO)
Chaparral High School,Scottsdale Unified District (4240),Scottsdale,1773,,Yes participating without using any Provision or the CEO
Charles W Sechrist Elementary School,Flagstaff Unified District (4192),Flagstaff,413,,Yes participating without using any Provision or the CEO
Charles W. Harris School,Cartwright Elementary District (4282),Phoenix,875,,Yes under Community Eligibility Option (CEO)
Charlotte Patterson Elementary,Chandler Unified District #80 (4242),Gilbert,753,,Yes participating without using any Provision or the CEO
Cheatham Elementary School,Laveen Elementary District (4276),Laveen,758,,Yes under Community Eligibility Option (CEO)
Cherokee Elementary School,Scottsdale Unified District (4240),Paradise Valley,690,,Yes participating without using any Provision or the CEO
