school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
West Central Humboldt Elementary - 02,West Central School District 49-7,Humboldt,310,35,Yes participating without using any Provision or the CEO,false
West Central Middle School - 04,West Central School District 49-7,Hartford,297,41,Yes participating without using any Provision or the CEO,false
West Elementary - 03,Spearfish School District 40-2,Spearfish,322,55,Yes participating without using any Provision or the CEO,false
West Middle School - 37,Rapid City Area School District 51-4,Rapid City,591,161,Yes participating without using any Provision or the CEO,false
Westside Elementary - 03,Sisseton School District 54-2,Sisseton,380,281,Yes participating without using any Provision or the CEO,false
Westwood Rural Elementary - 05,Britton-Hecla School District 45-4,Britton,38,35,Yes participating without using any Provision or the CEO,true
White Lake Elementary - 02,White Lake School District 01-3,White Lake,62,26,Yes participating without using any Provision or the CEO,false
White Lake High School - 01,White Lake School District 01-3,White Lake,33,15,Yes participating without using any Provision or the CEO,true
White Lake Middle School - 03,White Lake School District 01-3,White Lake,30,14,Yes participating without using any Provision or the CEO,false
White River Elementary - 02,White River School District 47-1,White River,172,169,Yes participating without using any Provision or the CEO,false
White River High School - 01,White River School District 47-1,White River,112,109,Yes participating without using any Provision or the CEO,true
White River Middle School - 04,White River School District 47-1,White River,93,90,Yes participating without using any Provision or the CEO,true
White Rock Colony Elementary - 03,Rosholt School District 54-4,Rosholt,22,19,Yes participating without using any Provision or the CEO,true
Whitewood Elementary - 04,Meade School District 46-1,Whitewood,138,65,Yes participating without using any Provision or the CEO,false
Whittier Middle School - 08,Sioux Falls School District 49-5,Sioux Falls,675,561,Yes participating without using any Provision or the CEO,true
Willow Lake Elementary - 02,Willow Lake School District 12-3,Willow Lake,153,74,Yes participating without using any Provision or the CEO,false
Willow Lake High School - 01,Willow Lake School District 12-3,Willow Lake,69,20,Yes participating without using any Provision or the CEO,false
Willow Lake Middle School - 03,Willow Lake School District 12-3,Willow Lake,54,21,Yes participating without using any Provision or the CEO,false
Wilmot Elementary - 02,Wilmot School District 54-7,Wilmot,112,54,Yes participating without using any Provision or the CEO,false
Wilmot High School - 01,Wilmot School District 54-7,Wilmot,64,33,Yes participating without using any Provision or the CEO,true
Wilmot Middle School - 03,Wilmot School District 54-7,Wilmot,58,32,Yes participating without using any Provision or the CEO,true
Winner Elementary - 04,Winner School District 59-2,Winner,465,198,Yes participating without using any Provision or the CEO,false
