school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Lebleu Settlement Elementary School,Calcasieu Parish,Lake Charles,386,207,Yes participating without using any Provision or the CEO,false
Lee Road Junior High School,St. Tammany Parish,Covington,727,296,Yes under Community Eligibility Option (CEO),true
Leesville High School,Vernon Parish,Leesville,748,449,Yes under Community Eligibility Option (CEO),true
Leesville Junior High School,Vernon Parish,Leesville,421,288,Yes under Community Eligibility Option (CEO),true
Legacy Elementary School,Bossier Parish,Bossier City,560,172,Yes participating without using any Provision or the CEO,false
Legion Park Elementary School,Terrebonne Parish,Houma,300,270,Yes under Community Eligibility Option (CEO),false
Lenwil Elementary School,Ouachita Parish,West Monroe,277,229,Yes under Community Eligibility Option (CEO),false
Leo E. Kerner Jr. Elementary School,Jefferson Parish,Lafitte,360,232,Yes under Community Eligibility Option (CEO),false
Leonville Elementary School,St. Landry Parish,Leonville,616,414,Yes under Community Eligibility Option (CEO),true
Lessie Moore Elementary School,Rapides Parish,Pineville,392,374,Yes under Community Eligibility Option (CEO),false
Levi Milton Elementary School,Livingston Parish,Walker,702,542,Yes under Community Eligibility Option (CEO),false
Lewis Vincent Elementary School,Livingston Parish,Denham Springs,487,347,Yes under Community Eligibility Option (CEO),false
Lexington Elementary School,City of Monroe School District,Monroe,547,289,Yes under Community Eligibility Option (CEO),false
Liberty High School,East Baton Rouge Parish,Baton Rouge,1218,684,Yes under Community Eligibility Option (CEO),true
Lincoln Preparatory School,Lincoln Preparatory School,Grambling,684,582,Yes under Community Eligibility Option (CEO),true
Lincoln School for the Arts,Jefferson Parish,Marrero,467,413,Yes under Community Eligibility Option (CEO),true
Linear/Northside Middle School,Caddo Parish,Shreveport,259,240,Yes participating without using any Provision or the CEO,false
Linwood Public Charter School,Recovery School District-LDE,Shreveport,1092,1025,Yes under Community Eligibility Option (CEO),true
Lisa Park Elementary School,Terrebonne Parish,Houma,574,456,Yes under Community Eligibility Option (CEO),false
Little Oak Middle School,St. Tammany Parish,Slidell,847,351,Yes under Community Eligibility Option (CEO),false
Little Pearl Elementary School,St. Tammany Parish,Pearl River,98,49,Yes under Community Eligibility Option (CEO),false
Livaudais Middle School,Jefferson Parish,Terrytown,743,433,Yes under Community Eligibility Option (CEO),true
Live Oak Elementary School,Livingston Parish,Denham Springs,571,454,Yes under Community Eligibility Option (CEO),false
Live Oak Elementary School,Lafayette Parish,Lafayette,520,426,Yes under Community Eligibility Option (CEO),false
Live Oak High School,Livingston Parish,Watson,1392,839,Yes under Community Eligibility Option (CEO),false
Live Oak Junior High,Livingston Parish,Watson,654,449,Yes under Community Eligibility Option (CEO),false
Live Oak Middle School,Livingston Parish,Watson,672,455,Yes under Community Eligibility Option (CEO),true
Livingston Collegiate Academy,Livingston Collegiate Academy,New Orleans,575,499,Yes under Community Eligibility Option (CEO),true
Livonia High School,Pointe Coupee Parish,Livonia,899,562,Yes under Community Eligibility Option (CEO),true
Lockport Lower Elementary School,Lafourche Parish,Lockport,429,240,Yes under Community Eligibility Option (CEO),false
Lockport Middle School,Lafourche Parish,Lockport,331,174,Yes under Community Eligibility Option (CEO),true
Lockport Upper Elementary School,Lafourche Parish,Lockport,374,198,Yes under Community Eligibility Option (CEO),false
Logansport High School,DeSoto Parish,Logansport,566,348,Yes under Community Eligibility Option (CEO),true
Loranger Elementary School,Tangipahoa Parish,Loranger,800,594,Yes under Community Eligibility Option (CEO),false
Loranger High School,Tangipahoa Parish,Loranger,616,380,Yes under Community Eligibility Option (CEO),true
Loranger Middle School,Tangipahoa Parish,Loranger,590,412,Yes under Community Eligibility Option (CEO),true
Loreauville Elementary School,Iberia Parish,Loreauville,679,346,Yes under Community Eligibility Option (CEO),false
Loreauville High School,Iberia Parish,Loreauville,576,264,Yes under Community Eligibility Option (CEO),true
Louisiana Key Academy Baton Rouge,Louisiana Key Academy Baton Rouge,Baton Rouge,351,268,Yes under Community Eligibility Option (CEO),true
Louisiana Key Academy Caddo,Louisiana Key Academy- Caddo,Shreveport,110,56,Yes under Community Eligibility Option (CEO),false
Louisiana Key Academy Northshore,Louisiana Key Academy- Northshore,Covington,256,99,Yes participating without using any Provision or the CEO,false
Louisiana Rebirth Blended Learning Academy,Community School for Apprenticeship Learning,Baton Rouge,444,336,Yes participating without using any Provision or the CEO,false
Louisiana School for Math Science & the Arts,Louisiana School for Math Science & the Arts,Natchitoches,272,54,Yes participating without using any Provision or the CEO,false
Louisiana School for the Deaf,Special School District,Baton Rouge,78,73,Yes participating without using any Provision or the CEO,true
Louisiana School for the Visually Impaired,Special School District,Baton Rouge,56,49,Yes participating without using any Provision or the CEO,true
Louisiana Virtual Charter Academy,Louisiana Virtual Charter Academy,Baton Rouge,2239,2055,Yes participating without using any Provision or the CEO,true
Lowery Elementary School,Ascension Parish,Donaldsonville,307,282,Yes under Community Eligibility Option (CEO),false
Lowery Middle School,Ascension Parish,Donaldsonville,277,253,Yes under Community Eligibility Option (CEO),true
Lsu Laboratory School,LSU Laboratory School,Baton Rouge,1463,50,Yes participating without using any Provision or the CEO,false
Lucille Cherbonnier School,Jefferson Parish,Waggaman,466,401,Yes under Community Eligibility Option (CEO),true
Lucille Nesom Memorial,Tangipahoa Parish,Tickfaw,414,344,Yes under Community Eligibility Option (CEO),true
Lukeville Elementary School,West Baton Rouge Parish,Brusly,356,230,Yes under Community Eligibility Option (CEO),false
Luling Elementary School,St. Charles Parish,Luling,653,430,Yes under Community Eligibility Option (CEO),false
Lutcher High School,St. James Parish,Lutcher,908,452,Yes under Community Eligibility Option (CEO),true
Lycee Francais De La Nouvelle-Orleans,Lycee Francais de la Nouvelle-Orleans,New Orleans,897,381,Yes participating without using any Provision or the CEO,true
M. J. Kaufman Elementary School,Calcasieu Parish,Lake Charles,308,253,Yes participating without using any Provision or the CEO,false
M.e. Norman Elementary School,St. Mary Parish,Morgan City,335,258,Yes under Community Eligibility Option (CEO),false
M.r. Weaver Elementary School,Natchitoches Parish,Natchitoches,379,368,Yes under Community Eligibility Option (CEO),false
Mabel Brasher Montessori,Rapides Parish,Alexandria,508,497,Yes under Community Eligibility Option (CEO),false
Madison High School,Madison Parish,Tallulah,280,247,Yes under Community Eligibility Option (CEO),true
Madison James Foster Elementary School,City of Monroe School District,Monroe,278,271,Yes under Community Eligibility Option (CEO),false
Madison Middle School,Madison Parish,Tallulah,238,222,Yes under Community Eligibility Option (CEO),true
Madison Preparatory Academy,Community School for Apprenticeship Learning Inc.,Baton Rouge,621,493,Yes under Community Eligibility Option (CEO),true
Madisonville Elementary School,St. Tammany Parish,Madisonville,1010,252,Yes under Community Eligibility Option (CEO),false
Madisonville Junior High School,St. Tammany Parish,Madisonville,647,137,Yes under Community Eligibility Option (CEO),false
Magnet Academy for Cultural Arts,St. Landry Parish,Opelousas,289,206,Yes under Community Eligibility Option (CEO),true
Magnolia Elementary,Iberia Parish,New Iberia,407,330,Yes under Community Eligibility Option (CEO),false
Magnolia School of Excellence,Caddo Parish,Shreveport,1430,1228,Yes under Community Eligibility Option (CEO),true
Magnolia Trace Elementary School,St. Tammany Parish,Mandeville,355,115,Yes under Community Eligibility Option (CEO),false
Magnolia Woods Elementary School,East Baton Rouge Parish,Baton Rouge,409,344,Yes under Community Eligibility Option (CEO),false
Mamou Elementary School,Evangeline Parish,Mamou,392,310,Yes under Community Eligibility Option (CEO),false
Mamou High School,Evangeline Parish,Mamou,443,308,Yes under Community Eligibility Option (CEO),true
Mamou Junior High,Evangeline Parish,Mamou,290,211,Yes under Community Eligibility Option (CEO),false
Mandeville Elementary School,St. Tammany Parish,Mandeville,508,155,Yes under Community Eligibility Option (CEO),false
Mandeville High School,St. Tammany Parish,Mandeville,2006,437,Yes participating without using any Provision or the CEO,false
