school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Montgomery Knolls Elementary,Montgomery County Public Schools,Silver Spring,477,269,Yes participating without using any Provision or the CEO
Montgomery Village Middle,Montgomery County Public Schools,Montgomery Village,780,462,Yes under Community Eligibility Option (CEO)
Montpelier Elementary,Prince George's County Public Schools,Laurel,573,521,Yes under Community Eligibility Option (CEO)
Moravia Park Elementary,Baltimore City Public Schools,Baltimore,655,543,Yes under Community Eligibility Option (CEO)
Morrell Park Elementary/Middle,Baltimore City Public Schools,Baltimore,451,317,Yes under Community Eligibility Option (CEO)
Mount Airy Elementary,Carroll County Public Schools,Mount Airy,462,91,Yes participating without using any Provision or the CEO
Mount Airy Middle,Carroll County Public Schools,Mount Airy,761,148,Yes participating without using any Provision or the CEO
Mount Harmony Elementary,Calvert County Public Schools,Owings,656,145,Yes participating without using any Provision or the CEO
Mount Hebron High,Howard County Public Schools,Ellicott City,1455,279,Yes participating without using any Provision or the CEO
Mount Royal Elementary/Middle,Baltimore City Public Schools,Baltimore,786,499,Yes under Community Eligibility Option (CEO)
Mount Savage Middle,Allegany County Public Schools,Mount Savage,408,191,Yes under Community Eligibility Option (CEO)
Mount View Middle,Howard County Public Schools,Marriottsville,881,82,Yes participating without using any Provision or the CEO
Mountain Ridge High School,Allegany County Public Schools,Frostburg,743,361,Yes under Community Eligibility Option (CEO)
Mt Hope/Nanjemoy Elementary School,Charles County Public Schools,Nanjemoy,269,151,Yes under Community Eligibility Option (CEO)
Mt Rainier Elementary,Prince George's County Public Schools,Mt Rainier,311,284,Yes under Community Eligibility Option (CEO)
Mt. Savage Elementary,Allegany County Public Schools,Mt Savage,218,107,Yes under Community Eligibility Option (CEO)
Murray Hill Middle,Howard County Public Schools,Laurel,616,230,Yes participating without using any Provision or the CEO
Mutual Elementary,Calvert County Public Schools,Port Republic,374,121,Yes participating without using any Provision or the CEO
Myersville Elementary,Frederick County Public Schools,Myersville,402,82,Yes participating without using any Provision or the CEO
Nantucket Elementary,Anne Arundel County Public Schools,Crofton,675,188,Yes participating without using any Provision or the CEO
National Academy Foundation,Baltimore City Public Schools,Baltimore,801,513,Yes under Community Eligibility Option (CEO)
Neelsville Middle,Montgomery County Public Schools,Germantown,781,430,Yes participating without using any Provision or the CEO
New Hampshire Estates Elem,Montgomery County Public Schools,Silver Spring,455,315,Yes under Community Eligibility Option (CEO)
New Market Elementary,Frederick County Public Schools,New Market,571,113,Yes participating without using any Provision or the CEO
New Market Middle,Frederick County Public Schools,New Market,676,121,Yes participating without using any Provision or the CEO
New Midway/Woodsboro Elementary,Frederick County Public Schools,Keymar,269,127,Yes participating without using any Provision or the CEO
New Song Academy,Baltimore City Public Schools,Baltimore,182,159,Yes under Community Eligibility Option (CEO)
New Town Elementary,Baltimore County Public Schools,Owings Mills,772,439,Yes under Community Eligibility Option (CEO)
New Town High,Baltimore County Public Schools,Owings Mills,1414,711,Yes under Community Eligibility Option (CEO)
Newport Mill Middle,Montgomery County Public Schools,Kensington,652,346,Yes participating without using any Provision or the CEO
Nicholas Orem Middle,Prince George's County Public Schools,Hyattsville,1007,975,Yes under Community Eligibility Option (CEO)
Norrisville Elementary,Harford County Public Schools,White Hall,213,65,Yes participating without using any Provision or the CEO
North Bend Elementary,Harford County Public Schools,Jarrettsville,467,90,Yes participating without using any Provision or the CEO
North Bend Elementary/Middle,Baltimore City Public Schools,Baltimore,482,372,Yes under Community Eligibility Option (CEO)
North Bethesda Middle,Montgomery County Public Schools,Bethesda,1224,195,Yes participating without using any Provision or the CEO
North Caroline High School,Caroline County Public Schools,Ridgely,1238,768,Yes under Community Eligibility Option (CEO)
North Carroll Middle,Carroll County Public Schools,Hampstead,626,188,Yes participating without using any Provision or the CEO
North Chevy Chase Elementary,Montgomery County Public Schools,Chevy Chase,237,49,Yes participating without using any Provision or the CEO
North County High,Anne Arundel County Public Schools,Glen Burnie,2161,1401,Yes participating without using any Provision or the CEO
North Dorchester High School,Dorchester County Public Schools,Hurlock,526,,Yes under Community Eligibility Option (CEO)
North Dorchester Middle School,Dorchester County Public Schools,Hurlock,414,260,Yes under Community Eligibility Option (CEO)
North East Elementary,Cecil County Public Schools,North East,615,356,Yes under Community Eligibility Option (CEO)
North East High,Cecil County Public Schools,North East,1057,503,Yes participating without using any Provision or the CEO
North East Middle,Cecil County Public Schools,North East,758,406,Yes participating without using any Provision or the CEO
North Forestville Elementary,Prince George's County Public Schools,Forestville,271,255,Yes under Community Eligibility Option (CEO)
North Frederick Elementary,Frederick County Public Schools,Frederick,660,379,Yes participating without using any Provision or the CEO
North Glen Elementary,Anne Arundel County Public Schools,Glen Burnie,278,226,Yes participating without using any Provision or the CEO
North Hagerstown High,Washington County Public Schools,Hagerstown,1583,921,Yes participating without using any Provision or the CEO
North Harford Elementary,Harford County Public Schools,Pylesville,424,119,Yes participating without using any Provision or the CEO
North Harford High,Harford County Public Schools,Pylesville,1204,286,Yes participating without using any Provision or the CEO
North Harford Middle,Harford County Public Schools,Pylesville,849,182,Yes participating without using any Provision or the CEO
North Point High School,Charles County Public Schools,Waldorf,1960,701,Yes participating without using any Provision or the CEO
North Salisbury Elementary,Wicomico County Public Schools,Salisbury,526,258,Yes under Community Eligibility Option (CEO)
Northeast Edlp at Parkville High School,Baltimore County Public Schools,Towson,1,,Yes participating without using any Provision or the CEO
Northeast Elementary,Allegany County Public Schools,Cumberland,272,157,Yes under Community Eligibility Option (CEO)
Northeast High,Anne Arundel County Public Schools,Pasadena,1387,594,Yes participating without using any Provision or the CEO
Northeast Middle,Anne Arundel County Public Schools,Pasadena,901,438,Yes participating without using any Provision or the CEO
Northern Garrett High School,Garrett County Public Schools,Accident,439,214,Yes participating without using any Provision or the CEO
Northern High,Calvert County Public Schools,Owings,1478,304,Yes participating without using any Provision or the CEO
Northern Middle,Washington County Public Schools,Hagerstown,841,515,Yes participating without using any Provision or the CEO
Northern Middle,Calvert County Public Schools,Owings,745,127,Yes participating without using any Provision or the CEO
Northern Middle School,Garrett County Public Schools,Accident,305,168,Yes participating without using any Provision or the CEO
Northfield Elementary,Howard County Public Schools,Ellicott City,764,134,Yes participating without using any Provision or the CEO
Northview Elementary,Prince George's County Public Schools,Bowie,587,367,Yes participating without using any Provision or the CEO
Northwest Academy of Health Sciences,Baltimore County Public Schools,Baltimore,808,555,Yes under Community Eligibility Option (CEO)
Northwest Edlp at Milford Mill Academy,Baltimore County Public Schools,Towson,1,,Yes participating without using any Provision or the CEO
Northwest High,Montgomery County Public Schools,Germantown,2300,831,Yes participating without using any Provision or the CEO
Northwest Middle,Carroll County Public Schools,Taneytown,655,291,Yes participating without using any Provision or the CEO
Northwestern Elementary,Wicomico County Public Schools,Mardela Springs,340,164,Yes under Community Eligibility Option (CEO)
Northwestern High,Prince George's County Public Schools,Hyattsville,2396,2309,Yes under Community Eligibility Option (CEO)
Northwood Elementary,Baltimore City Public Schools,Baltimore,641,490,Yes under Community Eligibility Option (CEO)
Northwood High,Montgomery County Public Schools,Rockville,1654,966,Yes participating without using any Provision or the CEO
Norwood Elementary,Baltimore County Public Schools,Baltimore,521,372,Yes under Community Eligibility Option (CEO)
Nottingham Middle,Baltimore County Public Schools,Rosedale,1279,339,Yes under Community Eligibility Option (CEO)
Oak Hill Elementary,Anne Arundel County Public Schools,Severna Park,628,61,Yes participating without using any Provision or the CEO
Oak View Elementary,Montgomery County Public Schools,Silver Spring,423,209,Yes under Community Eligibility Option (CEO)
Oakdale Elementary,Frederick County Public Schools,Ijamsville,1167,227,Yes participating without using any Provision or the CEO
Oakdale High,Frederick County Public Schools,Ijamsville,1702,300,Yes participating without using any Provision or the CEO
Oakdale Middle,Frederick County Public Schools,Ijamsville,1085,171,Yes participating without using any Provision or the CEO
Oakland Mills High,Howard County Public Schools,Columbia,1413,610,Yes participating without using any Provision or the CEO
Oakland Mills Middle,Howard County Public Schools,Columbia,415,201,Yes participating without using any Provision or the CEO
Oakland Terrace Elementary,Montgomery County Public Schools,Silver Spring,500,151,Yes participating without using any Provision or the CEO
Oaklands Elementary,Prince George's County Public Schools,Laurel,483,436,Yes under Community Eligibility Option (CEO)
Oakleigh Elementary,Baltimore County Public Schools,Baltimore,452,332,Yes under Community Eligibility Option (CEO)
Oakville Elementary,St. Mary's County Public Schools,Mechanicsville,291,125,Yes participating without using any Provision or the CEO
Oakwood Elementary,Anne Arundel County Public Schools,Glen Burnie,309,229,Yes participating without using any Provision or the CEO
Ocean City Elementary,Worcester County Public Schools,Ocean City,566,214,Yes participating without using any Provision or the CEO
Odenton Elementary,Anne Arundel County Public Schools,Odenton,587,259,Yes participating without using any Provision or the CEO
Odessa Shannon Middle,Montgomery County Public Schools,Silver Spring,784,436,Yes under Community Eligibility Option (CEO)
Oklahoma Road Middle,Carroll County Public Schools,Sykesville,816,119,Yes participating without using any Provision or the CEO
Old Forge Elementary,Washington County Public Schools,Hagerstown,354,147,Yes participating without using any Provision or the CEO
Old Mill High,Anne Arundel County Public Schools,Millersville,1832,1026,Yes participating without using any Provision or the CEO
Old Mill Middle North,Anne Arundel County Public Schools,Millersville,958,396,Yes participating without using any Provision or the CEO
Old Mill Middle South,Anne Arundel County Public Schools,Millersville,1173,674,Yes participating without using any Provision or the CEO
Old Post Road Elementary,Harford County Public Schools,Abingdon,850,677,Yes under Community Eligibility Option (CEO)
Oliver Beach Elementary,Baltimore County Public Schools,Baltimore,150,60,Yes under Community Eligibility Option (CEO)
Olney Elementary,Montgomery County Public Schools,Olney,585,131,Yes participating without using any Provision or the CEO
Orchard Grove Elementary,Frederick County Public Schools,Frederick,613,329,Yes participating without using any Provision or the CEO
Orems Elementary,Baltimore County Public Schools,Baltimore,402,267,Yes under Community Eligibility Option (CEO)
Overlea High,Baltimore County Public Schools,Baltimore,1474,964,Yes under Community Eligibility Option (CEO)
Overlook Elementary,Anne Arundel County Public Schools,Linthicum,249,154,Yes participating without using any Provision or the CEO
Overlook Elementary,Prince George's County Public Schools,Temple Hills,255,95,Yes participating without using any Provision or the CEO
Owings Mills Elementary,Baltimore County Public Schools,Owings Mills,666,454,Yes under Community Eligibility Option (CEO)
Owings Mills High,Baltimore County Public Schools,Owings Mills,1040,650,Yes under Community Eligibility Option (CEO)
Oxon Hill Elementary,Prince George's County Public Schools,Oxon Hill,215,203,Yes under Community Eligibility Option (CEO)
Oxon Hill High,Prince George's County Public Schools,Oxon Hill,1562,902,Yes participating without using any Provision or the CEO
Oxon Hill Middle,Prince George's County Public Schools,Fort Washington,773,729,Yes under Community Eligibility Option (CEO)
Padonia International Elementary,Baltimore County Public Schools,Cockeysville,505,327,Yes under Community Eligibility Option (CEO)
Paint Branch Elementary,Prince George's County Public Schools,College Park,488,444,Yes under Community Eligibility Option (CEO)
Paint Branch High,Montgomery County Public Schools,Burtonsville,2038,1063,Yes under Community Eligibility Option (CEO)
Pangborn Elementary,Washington County Public Schools,Hagerstown,749,569,Yes under Community Eligibility Option (CEO)
Panorama Elementary,Prince George's County Public Schools,Temple Hills,554,504,Yes under Community Eligibility Option (CEO)
Paramount Elementary,Washington County Public Schools,Hagerstown,397,196,Yes participating without using any Provision or the CEO
Park Elementary,Anne Arundel County Public Schools,Baltimore,538,447,Yes participating without using any Provision or the CEO
Park Hall Elementary,St. Mary's County Public Schools,Park Hall,569,333,Yes under Community Eligibility Option (CEO)
Park Heights Academy,Baltimore City Public Schools,Baltimore,390,351,Yes under Community Eligibility Option (CEO)
Parkdale High,Prince George's County Public Schools,Riverdale,2588,2504,Yes under Community Eligibility Option (CEO)
Parkland Middle,Montgomery County Public Schools,Rockville,1185,711,Yes participating without using any Provision or the CEO
Parkside Elementary,Allegany County Public Schools,Lavale,222,112,Yes under Community Eligibility Option (CEO)
Parkside High,Wicomico County Public Schools,Salisbury,1272,677,Yes under Community Eligibility Option (CEO)
Parkville High,Baltimore County Public Schools,Baltimore,1877,1053,Yes under Community Eligibility Option (CEO)
Parkville Middle,Baltimore County Public Schools,Baltimore,900,406,Yes under Community Eligibility Option (CEO)
Parkway Elementary,Frederick County Public Schools,Frederick,263,118,Yes participating without using any Provision or the CEO
Parr's Ridge Elementary,Carroll County Public Schools,Mt Airy,391,103,Yes participating without using any Provision or the CEO
Pasadena Elementary,Anne Arundel County Public Schools,Pasadena,450,162,Yes participating without using any Provision or the CEO
Patapsco High and Center for Arts,Baltimore County Public Schools,Baltimore,1385,891,Yes under Community Eligibility Option (CEO)
Patapsco Middle,Howard County Public Schools,Ellicott City,670,137,Yes participating without using any Provision or the CEO
Patterson High,Baltimore City Public Schools,Baltimore,1330,902,Yes under Community Eligibility Option (CEO)
Patterson Mill High School,Harford County Public Schools,Bel Air,839,199,Yes participating without using any Provision or the CEO
Patterson Mill Middle School,Harford County Public Schools,Bel Air,716,152,Yes participating without using any Provision or the CEO
Patterson Park Public Charter School,Baltimore City Public Schools,Baltimore,730,454,Yes under Community Eligibility Option (CEO)
Patuxent Appeal Elementary Campus,Calvert County Public Schools,Lusby,641,383,Yes participating without using any Provision or the CEO
Patuxent Elementary,Prince George's County Public Schools,Upper Marlboro,281,161,Yes under Community Eligibility Option (CEO)
Patuxent High,Calvert County Public Schools,Lusby,928,438,Yes participating without using any Provision or the CEO
Patuxent Valley Middle,Howard County Public Schools,Jessup,840,367,Yes participating without using any Provision or the CEO
Paul Laurence Dunbar High,Baltimore City Public Schools,Baltimore,1087,845,Yes under Community Eligibility Option (CEO)
Pemberton Elementary,Wicomico County Public Schools,Salisbury,506,332,Yes under Community Eligibility Option (CEO)
Pep - Itinerant,Montgomery County Public Schools,Rockville,90,4,Yes participating without using any Provision or the CEO
Perry Hall Elementary,Baltimore County Public Schools,Baltimore,476,230,Yes under Community Eligibility Option (CEO)
Perry Hall High,Baltimore County Public Schools,Baltimore,2012,934,Yes under Community Eligibility Option (CEO)
Perry Hall Middle,Baltimore County Public Schools,Baltimore,1582,579,Yes under Community Eligibility Option (CEO)
Perryville Elementary,Cecil County Public Schools,Perryville,423,237,Yes under Community Eligibility Option (CEO)
Perryville High,Cecil County Public Schools,Perryville,858,388,Yes participating without using any Provision or the CEO
Perryville Middle,Cecil County Public Schools,Perryville,512,238,Yes participating without using any Provision or the CEO
Perrywood Elementary,Prince George's County Public Schools,Upper Marlboro,529,301,Yes participating without using any Provision or the CEO
Pershing Hill Elementary,Anne Arundel County Public Schools,Ft Meade,434,87,Yes participating without using any Provision or the CEO
Phelps Luck Elementary,Howard County Public Schools,Columbia,681,317,Yes participating without using any Provision or the CEO
Phoenix Academy,Anne Arundel County Public Schools,Annapolis,64,52,Yes participating without using any Provision or the CEO
Phoenix International School of the Arts,Charles County Public Schools,La Plata,243,102,Yes participating without using any Provision or the CEO
Phyllis E. Williams Elementary,Prince George's County Public Schools,Seabrook,326,122,Yes participating without using any Provision or the CEO
Piccowaxen Middle School,Charles County Public Schools,Newburg,578,192,Yes participating without using any Provision or the CEO
Pikesville High,Baltimore County Public Schools,Baltimore,908,443,Yes under Community Eligibility Option (CEO)
Pikesville Middle,Baltimore County Public Schools,Baltimore,943,543,Yes under Community Eligibility Option (CEO)
Pimlico Elementary/Middle,Baltimore City Public Schools,Baltimore,732,604,Yes under Community Eligibility Option (CEO)
Pine Crest Elementary,Montgomery County Public Schools,Silver Spring,493,261,Yes participating without using any Provision or the CEO
Pine Grove Elementary,Baltimore County Public Schools,Baltimore,418,203,Yes under Community Eligibility Option (CEO)
Pine Grove Middle,Baltimore County Public Schools,Baltimore,804,429,Yes under Community Eligibility Option (CEO)
Pinehurst Elementary,Wicomico County Public Schools,Salisbury,564,388,Yes under Community Eligibility Option (CEO)
Pinewood Elementary,Baltimore County Public Schools,Timonium,598,87,Yes under Community Eligibility Option (CEO)
Piney Branch Elementary,Montgomery County Public Schools,Takoma Park,575,200,Yes participating without using any Provision or the CEO
Piney Orchard Elementary,Anne Arundel County Public Schools,Odenton,538,150,Yes participating without using any Provision or the CEO
Piney Point Elementary,St. Mary's County Public Schools,Tall Timbers,435,156,Yes participating without using any Provision or the CEO
Piney Ridge Elementary,Carroll County Public Schools,Sykesville,578,119,Yes participating without using any Provision or the CEO
Pittsville Elementary & Middle,Wicomico County Public Schools,Pittsville,325,187,Yes under Community Eligibility Option (CEO)
Pleasant Plains Elementary,Baltimore County Public Schools,Towson,575,403,Yes under Community Eligibility Option (CEO)
Pleasant Valley Elementary,Washington County Public Schools,Knoxville,186,51,Yes participating without using any Provision or the CEO
Plum Point Elementary,Calvert County Public Schools,Huntingtown,568,120,Yes participating without using any Provision or the CEO
Plum Point Middle,Calvert County Public Schools,Huntingtown,619,128,Yes participating without using any Provision or the CEO
Pocomoke Elementary,Worcester County Public Schools,Pocomoke City,491,272,Yes under Community Eligibility Option (CEO)
Pocomoke High,Worcester County Public Schools,Pocomoke City,374,251,Yes under Community Eligibility Option (CEO)
Pocomoke Middle,Worcester County Public Schools,Pocomoke City,465,333,Yes under Community Eligibility Option (CEO)
Point Pleasant Elementary,Anne Arundel County Public Schools,Glen Burnie,486,346,Yes participating without using any Provision or the CEO
Pointer Ridge Elementary,Prince George's County Public Schools,Bowie,416,249,Yes participating without using any Provision or the CEO
Pointers Run Elementary,Howard County Public Schools,Clarksville,835,71,Yes participating without using any Provision or the CEO
Poolesville Elementary,Montgomery County Public Schools,Poolesville,576,95,Yes participating without using any Provision or the CEO
Poolesville High,Montgomery County Public Schools,Poolesville,1351,163,Yes participating without using any Provision or the CEO
Port Towns Elementary,Prince George's County Public Schools,Bladensburg,747,694,Yes under Community Eligibility Option (CEO)
Post Secondary Program,Carroll County Public Schools,Westminster,36,9,Yes participating without using any Provision or the CEO
Pot Spring Elementary,Baltimore County Public Schools,Timonium,434,195,Yes under Community Eligibility Option (CEO)
Potomac Elementary,Montgomery County Public Schools,Potomac,475,36,Yes participating without using any Provision or the CEO
Potomac Heights Elementary,Washington County Public Schools,Hagerstown,351,233,Yes under Community Eligibility Option (CEO)
Potomac High,Prince George's County Public Schools,Oxon Hill,1347,1267,Yes under Community Eligibility Option (CEO)
Powhatan Elementary,Baltimore County Public Schools,Baltimore,250,169,Yes under Community Eligibility Option (CEO)
Prekindergarten Offsites,Prince George's County Public Schools,Oxon Hill,15,6,Yes participating without using any Provision or the CEO
Preston Elementary School,Caroline County Public Schools,Preston,381,229,Yes under Community Eligibility Option (CEO)
Prettyboy Elementary,Baltimore County Public Schools,Freeland,405,41,Yes under Community Eligibility Option (CEO)
Pride School,Carroll County Public Schools,Westminster,6,,Yes participating without using any Provision or the CEO
Prince Street School,Wicomico County Public Schools,Salisbury,976,712,Yes under Community Eligibility Option (CEO)
Princess Anne Elementary School,Somerset County Public Schools,Princess Anne,391,321,Yes under Community Eligibility Option (CEO)
Princeton Elementary,Prince George's County Public Schools,Suitland,269,253,Yes under Community Eligibility Option (CEO)
Prospect Mill Elementary,Harford County Public Schools,Bel Air,579,192,Yes participating without using any Provision or the CEO
Quarterfield Elementary,Anne Arundel County Public Schools,Severn,544,286,Yes participating without using any Provision or the CEO
Queen Anne's County High School,Queen Anne's County Public Schools,Centreville,1145,486,Yes participating without using any Provision or the CEO
Quince Orchard High,Montgomery County Public Schools,Gaithersburg,2100,798,Yes participating without using any Provision or the CEO
Rachel Carson Elementary,Montgomery County Public Schools,Gaithersburg,671,181,Yes participating without using any Provision or the CEO
Randallstown Elementary,Baltimore County Public Schools,Randallstown,322,186,Yes under Community Eligibility Option (CEO)
Randallstown High,Baltimore County Public Schools,Randallstown,1091,659,Yes under Community Eligibility Option (CEO)
Red House Run Elementary,Baltimore County Public Schools,Baltimore,694,460,Yes under Community Eligibility Option (CEO)
Red Pump Elementary School,Harford County Public Schools,Bel Air,696,136,Yes participating without using any Provision or the CEO
Redland Middle,Montgomery County Public Schools,Rockville,562,293,Yes participating without using any Provision or the CEO
Reginald F. Lewis High,Baltimore City Public Schools,Baltimore,481,384,Yes under Community Eligibility Option (CEO)
Reisterstown Elementary,Baltimore County Public Schools,Reisterstown,518,319,Yes under Community Eligibility Option (CEO)
Relay Elementary,Baltimore County Public Schools,Baltimore,581,306,Yes under Community Eligibility Option (CEO)
Renaissance Academy,Baltimore City Public Schools,Baltimore,241,227,Yes under Community Eligibility Option (CEO)
Reservoir High,Howard County Public Schools,Fulton,1597,419,Yes participating without using any Provision or the CEO
Richard Henry Lee Elementary,Anne Arundel County Public Schools,Glen Burnie,378,285,Yes participating without using any Provision or the CEO
Richard Montgomery High,Montgomery County Public Schools,Rockville,2366,694,Yes participating without using any Provision or the CEO
Riderwood Elementary,Baltimore County Public Schools,Towson,423,40,Yes under Community Eligibility Option (CEO)
Ridge Elementary,St. Mary's County Public Schools,Ridge,209,114,Yes participating without using any Provision or the CEO
Ridge/Ruxton School,Baltimore County Public Schools,Baltimore,101,50,Yes under Community Eligibility Option (CEO)
Ridgecrest Elementary,Prince George's County Public Schools,Hyattsville,631,565,Yes under Community Eligibility Option (CEO)
Ridgely Elementary School,Caroline County Public Schools,Ridgely,433,258,Yes under Community Eligibility Option (CEO)
Ridgely Middle,Baltimore County Public Schools,Lutherville,1039,210,Yes under Community Eligibility Option (CEO)
Ridgeview Middle,Montgomery County Public Schools,Gaithersburg,722,301,Yes participating without using any Provision or the CEO
Ridgeway Elementary,Anne Arundel County Public Schools,Severn,551,182,Yes participating without using any Provision or the CEO
Ring Factory Elementary,Harford County Public Schools,Bel Air,541,111,Yes participating without using any Provision or the CEO
Rippling Woods Elementary,Anne Arundel County Public Schools,Glen Burnie,702,463,Yes participating without using any Provision or the CEO
Rising Sun Elementary,Cecil County Public Schools,Rising Sun,609,279,Yes participating without using any Provision or the CEO
Rising Sun High,Cecil County Public Schools,North East,1074,370,Yes participating without using any Provision or the CEO
Rising Sun Middle School,Cecil County Public Schools,Rising Sun,592,240,Yes participating without using any Provision or the CEO
Ritchie Park Elementary,Montgomery County Public Schools,Rockville,342,43,Yes participating without using any Provision or the CEO
River Hill High,Howard County Public Schools,Clarksville,1383,106,Yes participating without using any Provision or the CEO
Riverdale Elementary,Prince George's County Public Schools,Riverdale,586,549,Yes under Community Eligibility Option (CEO)
Riverside Elementary,Harford County Public Schools,Joppa,481,323,Yes under Community Eligibility Option (CEO)
Riverview Elementary,Baltimore County Public Schools,Baltimore,552,446,Yes under Community Eligibility Option (CEO)
Riviera Beach Elementary,Anne Arundel County Public Schools,Pasadena,270,132,Yes participating without using any Provision or the CEO
Robert Frost Elementary,Prince George's County Public Schools,Landover,257,249,Yes under Community Eligibility Option (CEO)
Robert Frost Middle School,Montgomery County Public Schools,Rockville,915,150,Yes participating without using any Provision or the CEO
Robert Goddard Montessori,Prince George's County Public Schools,Seabrook,464,177,Yes participating without using any Provision or the CEO
Robert Moton Elementary,Carroll County Public Schools,Westminster,440,261,Yes participating without using any Provision or the CEO
Robert R. Gray Elementary,Prince George's County Public Schools,Capital Heights,375,347,Yes under Community Eligibility Option (CEO)
Robert W. Coleman Elementary,Baltimore City Public Schools,Baltimore,201,184,Yes under Community Eligibility Option (CEO)
Roberto W. Clemente Middle,Montgomery County Public Schools,Germantown,888,488,Yes participating without using any Provision or the CEO
Rock Creek,Frederick County Public Schools,Walkersville,73,42,Yes participating without using any Provision or the CEO
Rock Creek Forest Elementary,Montgomery County Public Schools,Chevy Chase,690,229,Yes participating without using any Provision or the CEO
Rock Creek Valley Elementary,Montgomery County Public Schools,Rockville,332,123,Yes participating without using any Provision or the CEO
Rock Hall Elementary,Kent County Public Schools,Rock Hall,198,149,Yes under Community Eligibility Option (CEO)
Rock Terrace School,Montgomery County Public Schools,Rockville,77,38,Yes under Community Eligibility Option (CEO)
Rock View Elementary,Montgomery County Public Schools,Kensington,588,295,Yes participating without using any Provision or the CEO
Rockburn Elementary,Howard County Public Schools,Elkridge,649,80,Yes participating without using any Provision or the CEO
Rockland Woods Elementary,Washington County Public Schools,Hagerstown,655,314,Yes participating without using any Provision or the CEO
Rockledge Elementary,Prince George's County Public Schools,Bowie,319,199,Yes participating without using any Provision or the CEO
Rockville High,Montgomery County Public Schools,Rockville,1550,724,Yes participating without using any Provision or the CEO
Rocky Hill Middle,Montgomery County Public Schools,Clarksburg,1010,461,Yes participating without using any Provision or the CEO
Rodgers Forge Elementary,Baltimore County Public Schools,Baltimore,412,39,Yes under Community Eligibility Option (CEO)
Rogers Heights Elementary,Prince George's County Public Schools,Bladensburg,450,427,Yes under Community Eligibility Option (CEO)
Roland Park Elementary/Middle,Baltimore City Public Schools,Baltimore,1371,453,Yes under Community Eligibility Option (CEO)
Rolling Knolls Elementary,Anne Arundel County Public Schools,Annapolis,402,189,Yes participating without using any Provision or the CEO
Rolling Terrace Elementary,Montgomery County Public Schools,Takoma Park,645,444,Yes under Community Eligibility Option (CEO)
Rosa L. Parks Elementary,Prince George's County Public Schools,Hyattsville,607,544,Yes under Community Eligibility Option (CEO)
Rosa M. Parks Middle,Montgomery County Public Schools,Olney,863,142,Yes participating without using any Provision or the CEO
Rosaryville Elementary,Prince George's County Public Schools,Upper Marlboro,517,316,Yes under Community Eligibility Option (CEO)
Roscoe R Nix Elementary,Montgomery County Public Schools,Silver Spring,437,275,Yes under Community Eligibility Option (CEO)
Rosedale Center,Baltimore County Public Schools,Baltimore,108,85,Yes under Community Eligibility Option (CEO)
Rosemary Hills Elementary,Montgomery County Public Schools,Silver Spring,499,202,Yes participating without using any Provision or the CEO
Rosemont Elementary,Montgomery County Public Schools,Gaithersburg,564,333,Yes under Community Eligibility Option (CEO)
Rosemont Elementary/Middle,Baltimore City Public Schools,Baltimore,294,265,Yes under Community Eligibility Option (CEO)
Rossville Elementary,Baltimore County Public Schools,Baltimore,726,430,Yes under Community Eligibility Option (CEO)
Route 40 Elementary,Garrett County Public Schools,Frostburg,123,55,Yes participating without using any Provision or the CEO
Roye-Williams Elementary,Harford County Public Schools,Havre De Grace,444,223,Yes participating without using any Provision or the CEO
Running Brook Elementary,Howard County Public Schools,Columbia,407,215,Yes under Community Eligibility Option (CEO)
Runnymede Elementary,Carroll County Public Schools,Westminster,625,215,Yes participating without using any Provision or the CEO
Ruth Ann Monroe Primary,Washington County Public Schools,Hagerstown,579,405,Yes under Community Eligibility Option (CEO)
Ruth Parker Eason School,Anne Arundel County Public Schools,Millersville,128,69,Yes participating without using any Provision or the CEO
S. Christa McAuliffe Elementary,Montgomery County Public Schools,Germantown,467,257,Yes under Community Eligibility Option (CEO)
Sabillasville Environmental School,Frederick County Public Schools,Sabillasville,196,68,Yes participating without using any Provision or the CEO
Salem Avenue Elementary,Washington County Public Schools,Hagerstown,713,592,Yes under Community Eligibility Option (CEO)
Salisbury Middle,Wicomico County Public Schools,Salisbury,847,519,Yes under Community Eligibility Option (CEO)
Samuel Chase Elementary,Prince George's County Public Schools,Temple Hills,355,317,Yes under Community Eligibility Option (CEO)
Samuel Ogle Middle,Prince George's County Public Schools,Bowie,806,446,Yes participating without using any Provision or the CEO
Samuel P. Massie Academy,Prince George's County Public Schools,Forestville,477,446,Yes under Community Eligibility Option (CEO)
Sandalwood Elementary,Baltimore County Public Schools,Baltimore,440,365,Yes under Community Eligibility Option (CEO)
Sandtown-Winchester Achievement Academy,Baltimore City Public Schools,Baltimore,410,390,Yes under Community Eligibility Option (CEO)
Sandy Hill Elementary,Dorchester County Public Schools,Cambridge,393,318,Yes under Community Eligibility Option (CEO)
Sandy Plains Elementary,Baltimore County Public Schools,Baltimore,580,464,Yes under Community Eligibility Option (CEO)
Sandymount Elementary,Carroll County Public Schools,Finksburg,640,179,Yes participating without using any Provision or the CEO
Sargent Shriver Elementary,Montgomery County Public Schools,Silver Spring,697,555,Yes under Community Eligibility Option (CEO)
Scotchtown Hills Elementary,Prince George's County Public Schools,Laurel,589,532,Yes under Community Eligibility Option (CEO)
