school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Sulphur Springs K-8 School,Hillsborough,Tampa,678,573,Yes under Community Eligibility Option (CEO)
Summerfield Crossings Elementary School,Hillsborough,Riverview,797,398,Yes under Community Eligibility Option (CEO)
Summerfield Elementary School,Hillsborough,Riverview,901,472,Yes under Community Eligibility Option (CEO)
Summerlake Elementary,Orange,Winter Garden,726,61,Yes under Community Eligibility Option (CEO)
Summers Elementary School,Columbia,Lake City,492,354,Yes under Community Eligibility Option (CEO)
Summerville Advantage Academy,Miami-Dade,Homestead,420,230,Yes under Community Eligibility Option (CEO)
Summit Academy Charter School,Broward,Coral Springs,388,13,Yes participating without using any Provision or the CEO
Sumter County Virtual Instruction Program,Sumter,Bushnell,6,,No
Sumter Prep Academy,Sumter,Bushnell,101,55,No
Sumter Virtual Franchise,Sumter,Bushnell,17,7,No
Sun 'N Lake Elementary School,Highlands,Sebring,588,370,Yes under Community Eligibility Option (CEO)
Sun Blaze Elementary,Orange,Orlando,1150,231,Yes under Community Eligibility Option (CEO)
Suncoast Community High School,Palm Beach,Riviera Beach,1522,381,Yes under Community Eligibility Option (CEO)
Suncoast Elementary School,Hernando,Spring Hill,967,601,Yes under Community Eligibility Option (CEO)
Suncoast Polytechnical High School,Sarasota,Sarasota,556,175,Yes participating without using any Provision or the CEO
Suncoast School for Innovative Studies,Sarasota,Sarasota,96,82,Yes participating without using any Provision or the CEO
Suned High of South Broward,Broward,Ft Lauderdale,380,65,No
Suned High School of North Broward,Broward,Margate,353,29,No
Sunfire High School,Broward,Oakland Park,474,32,Yes under Community Eligibility Option (CEO)
Sunlake Academy of Math and Sciences,Hillsborough,Lutz,984,223,Yes participating without using any Provision or the CEO
Sunlake High School,Pasco,Land O Lakes,2206,347,Yes under Community Eligibility Option (CEO)
Sunland Park Academy,Broward,Fort Lauderdale,353,259,Yes under Community Eligibility Option (CEO)
Sunray Elementary School,Pasco,Holiday,420,306,Yes under Community Eligibility Option (CEO)
Sunridge Elementary,Orange,Winter Garden,629,258,Yes under Community Eligibility Option (CEO)
Sunridge Middle,Orange,Winter Garden,1108,212,Yes under Community Eligibility Option (CEO)
Sunrise Elementary,Orange,Orlando,456,110,Yes under Community Eligibility Option (CEO)
Sunrise Elementary School,Volusia,Deltona,428,267,Yes under Community Eligibility Option (CEO)
Sunrise Elementary School,Osceola,Kissimmee,906,498,Yes under Community Eligibility Option (CEO)
Sunrise Elementary School,Marion,Ocala,1402,921,Yes under Community Eligibility Option (CEO)
Sunrise Elementary School,Brevard,Palm Bay,907,451,Yes under Community Eligibility Option (CEO)
Sunrise Middle School,Broward,Fort Lauderdale,1141,529,Yes under Community Eligibility Option (CEO)
Sunrise Park Elementary School,Palm Beach,Boca Raton,1132,203,Yes under Community Eligibility Option (CEO)
Sunset Elementary School,Miami-Dade,Miami,1192,79,Yes under Community Eligibility Option (CEO)
Sunset Hills Elementary School,Pinellas,Tarpon Springs,428,170,Yes under Community Eligibility Option (CEO)
Sunset Lakes Elementary School,Broward,Miramar,657,165,Yes participating without using any Provision or the CEO
Sunset Palms Elementary School,Palm Beach,Boynton Beach,909,77,Yes under Community Eligibility Option (CEO)
Sunset Park Elementary,Orange,Windermere,699,129,Yes under Community Eligibility Option (CEO)
Sunset Park Elementary School,Miami-Dade,Miami,390,150,Yes under Community Eligibility Option (CEO)
Sunshine Elementary,Orange,Orlando,1015,361,Yes under Community Eligibility Option (CEO)
Sunshine Elementary Charter School,Broward,Hollywood,222,7,Yes under Community Eligibility Option (CEO)
Sunshine Elementary School,Lee,Lehigh Acres,1456,998,Yes under Community Eligibility Option (CEO)
Sunshine Elementary School,Broward,Miramar,426,248,Yes under Community Eligibility Option (CEO)
Sunshine High School-Greater Orlando Campus,Orange,Orlando,395,,No
Suntree Elementary School,Brevard,Melbourne,585,136,Yes participating without using any Provision or the CEO
Surfside Elementary School,Brevard,Satellite Beach,404,88,Yes participating without using any Provision or the CEO
Surfside Middle School,Bay,Panama City Beach,755,258,Yes under Community Eligibility Option (CEO)
Susie E. Tolbert Elementary School,Duval,Jacksonville,245,198,Yes under Community Eligibility Option (CEO)
Sutherland Elementary School,Pinellas,Palm Harbor,564,203,Yes under Community Eligibility Option (CEO)
Suwannee High School,Suwannee,Live Oak,1167,553,Yes under Community Eligibility Option (CEO)
Suwannee Middle School,Suwannee,Live Oak,971,570,Yes under Community Eligibility Option (CEO)
Suwannee Opportunity School,Suwannee,Live Oak,66,56,Yes under Community Eligibility Option (CEO)
Suwannee Pineview Elementary,Suwannee,Live Oak,658,462,Yes under Community Eligibility Option (CEO)
Suwannee Riverside Elementary,Suwannee,Live Oak,901,572,Yes under Community Eligibility Option (CEO)
Suwannee Springcrest Elementary,Suwannee,Live Oak,615,395,Yes under Community Eligibility Option (CEO)
Suwannee Virtual School,Suwannee,Live Oak,98,3,No
SW Fl Addiction Services-the Vince Smith Center,Lee,Ft Myers,6,,No
Sweetwater Elementary School,Miami-Dade,Miami,463,257,Yes under Community Eligibility Option (CEO)
Sweetwater Elementary School,Volusia,Port Orange,617,197,Yes under Community Eligibility Option (CEO)
Swift Creek Middle School,Leon,Tallahassee,793,227,Yes participating without using any Provision or the CEO
Swimming Pen Creek Elementary School,Clay,Middleburg,496,286,Yes participating without using any Provision or the CEO
Switzerland Point Middle School,St. Johns,Saint Johns,1282,91,No
Sylvania Heights Elementary School,Miami-Dade,Miami,551,305,Yes under Community Eligibility Option (CEO)
Symmes Elementary School,Hillsborough,Riverview,410,189,Yes under Community Eligibility Option (CEO)
T. Dewitt Taylor Middle-High School,Volusia,Pierson,1044,631,Yes under Community Eligibility Option (CEO)
T. R. Jackson Prek Center,Santa Rosa,Milton,184,177,Yes participating without using any Provision or the CEO
Tallahassee Classical School,Leon,Tallahassee,345,159,Yes participating without using any Provision or the CEO
Tallahassee Collegiate Academy,Tsc,Tallahassee,273,12,No
Tallahassee School of Math & Sciences,Leon,Tallahassee,621,316,Yes under Community Eligibility Option (CEO)
Tamarac Elementary School,Broward,Tamarac,553,307,Yes under Community Eligibility Option (CEO)
Tampa Bay Boulevard Elementary School,Hillsborough,Tampa,591,440,Yes under Community Eligibility Option (CEO)
Tampa Bay Tech High School,Hillsborough,Tampa,2181,1101,Yes under Community Eligibility Option (CEO)
Tampa Heights Elementary Magnet,Hillsborough,Tampa,234,171,Yes under Community Eligibility Option (CEO)
Tampa Palms Elementary School,Hillsborough,Tampa,682,260,Yes under Community Eligibility Option (CEO)
Tangelo Park Elementary,Orange,Orlando,491,338,Yes under Community Eligibility Option (CEO)
Tanglewood Elementary School,Lee,Fort Myers,687,275,Yes under Community Eligibility Option (CEO)
Tapp Childcare Center,Seminole,Sanford,1,,No
Tara Elementary School,Manatee,Bradenton,582,301,Yes participating without using any Provision or the CEO
Tarpon Springs Elementary School,Pinellas,Tarpon Springs,417,312,Yes under Community Eligibility Option (CEO)
Tarpon Springs Fundamental Ele,Pinellas,Tarpon Springs,267,79,Yes participating without using any Provision or the CEO
Tarpon Springs High School,Pinellas,Tarpon Springs,1111,426,Yes under Community Eligibility Option (CEO)
Tarpon Springs Middle School,Pinellas,Tarpon Springs,649,299,Yes under Community Eligibility Option (CEO)
Tatum Ridge Elementary School,Sarasota,Sarasota,864,219,Yes participating without using any Provision or the CEO
Tavares Elementary School,Lake,Tavares,870,508,Yes under Community Eligibility Option (CEO)
Tavares High School,Lake,Tavares,1458,534,Yes under Community Eligibility Option (CEO)
Tavares Middle School,Lake,Tavares,933,448,Yes under Community Eligibility Option (CEO)
Taylor County Elementary School,Taylor,Perry,545,366,Yes under Community Eligibility Option (CEO)
Taylor County High School,Taylor,Perry,639,337,Yes under Community Eligibility Option (CEO)
Taylor County Middle School,Taylor,Perry,503,337,Yes under Community Eligibility Option (CEO)
Taylor County Pre-K,Taylor,Perry,148,102,Yes under Community Eligibility Option (CEO)
Taylor County Primary School,Taylor,Perry,574,425,Yes under Community Eligibility Option (CEO)
Taylor Paec Virtual Franchise,Taylor,Perry,3,,No
Taylor Ranch Elementary School,Sarasota,Venice,844,275,Yes participating without using any Provision or the CEO
Teague Middle School,Seminole,Altamonte Springs,1120,626,Yes participating without using any Provision or the CEO
Team Success a School of Excellence,Manatee,Bradenton,1441,827,Yes under Community Eligibility Option (CEO)
Tedder Elementary School,Broward,Pompano Beach,597,325,Yes under Community Eligibility Option (CEO)
Teen Parent PK Child Care Program,Putnam,Palatka,2,,No
Teen Parent Program - PK,Palm Beach,Riviera Beach,25,,No
Teenage Parent Program,Miami-Dade,Miami,51,,No
Temple Terrace Elementary School,Hillsborough,Temple Terrace,639,469,Yes under Community Eligibility Option (CEO)
Tenoroc High School,Polk,Lakeland,1141,829,Yes under Community Eligibility Option (CEO)
Tequesta Trace Middle School,Broward,Weston,1308,229,Yes participating without using any Provision or the CEO
Terra Environmental Research Institute,Miami-Dade,Miami,1644,398,Yes under Community Eligibility Option (CEO)
Terrace Community Middle School,Hillsborough,Tampa,660,15,No
Terry Parker High School,Duval,Jacksonville,1539,851,Yes under Community Eligibility Option (CEO)
Thacker Avenue Elementary for International Studies,Osceola,Kissimmee,661,430,Yes under Community Eligibility Option (CEO)
The Academy,Charlotte,Port Charlotte,298,173,Yes under Community Eligibility Option (CEO)
The Academy at Lake Hills School- South,Lake,Mascotte,32,15,Yes under Community Eligibility Option (CEO)
The Academy at Youth Care Lane,Highlands,Sebring,57,42,Yes under Community Eligibility Option (CEO)
The Alva School,Lee,Alva,1203,456,Yes under Community Eligibility Option (CEO)
The Bridge to Success Academy at W Jacksonville,Duval,Jacksonville,220,151,Yes under Community Eligibility Option (CEO)
The Bridge to Success Academy Middle School,Duval,Jacksonville,388,310,Yes under Community Eligibility Option (CEO)
The Charter School at Waterstone,Miami-Dade,Homestead,974,509,Yes under Community Eligibility Option (CEO)
The Children's Reading Center,Putnam,Palatka,275,104,Yes under Community Eligibility Option (CEO)
The Chiles Academy,Volusia,Daytona Beach,90,78,Yes under Community Eligibility Option (CEO)
The Collaboratory Preparatory Academy,Hillsborough,Tampa,61,8,No
The College of the Florida Keys Academy,Monroe,Key West,62,7,Yes participating without using any Provision or the CEO
The Collegiate School at Fsu Pc,Fsu Bay,Panama City,178,22,No
The Conservatory School at North Palm Beach,Palm Beach,North Palm Beach,896,437,Yes under Community Eligibility Option (CEO)
The Einstein School Inc.,Alachua,Gainesville,97,46,Yes under Community Eligibility Option (CEO)
The Evelyn Hamblen Center,St. Johns,St Augustine,48,28,Yes under Community Eligibility Option (CEO)
The Florida Center for Child and Family Development,Sarasota,Sarasota,15,,No
The Hope Charter Center for Autism,Martin,Stuart,97,59,Yes participating without using any Provision or the CEO
The Island School,Lee,Boca Grande,64,,No
The Learning Academy at the Els Center of Excellence,Palm Beach,Jupiter,161,,No
The Learning Center,Palm Beach,Royal Palm Beach,164,,No
The Learning Center High School,Palm Beach,Palm Beach,11,3,No
The One Room School House Project,Alachua,Gainesville,176,125,Yes under Community Eligibility Option (CEO)
The Pace Program,Collier,Immokalee,54,38,No
The Pembroke Pines Florida,Fsu Lab Sch,Pembroke Pines,710,257,Yes participating without using any Provision or the CEO
The Phoenix Program Naples,Collier,Naples,129,64,Yes under Community Eligibility Option (CEO)
The Phoenix Program-Immokalee,Collier,Immokalee,97,70,Yes under Community Eligibility Option (CEO)
The Port Academy,Manatee,Palmetto,21,,No
The Quest Center,Broward,Hollywood,109,40,Yes under Community Eligibility Option (CEO)
The Reading Edge Academy,Volusia,Debary,328,29,Yes under Community Eligibility Option (CEO)
The Sanibel School,Lee,Sanibel,225,33,Yes under Community Eligibility Option (CEO)
The School of Arts & Sciences Centre,Leon,Tallahassee,448,97,No
The School of Arts and Sciences on Thomasville,Leon,Tallahassee,461,45,No
The Seed School of Miami,Miami-Dade,Miami,232,171,Yes under Community Eligibility Option (CEO)
The Spring,Hillsborough,Seffner,10,3,No
The Villages Elementary of Lady Lake School,Lake,Lady Lake,740,418,Yes under Community Eligibility Option (CEO)
Thena Crowder Early Childhood Diagnostic Special Education,Miami-Dade,Miami,69,51,Yes under Community Eligibility Option (CEO)
Theodore R. and Thelma A. Gibson Charter School,Miami-Dade,Miami,168,158,Yes participating without using any Provision or the CEO
Theodore Roosevelt Elementary School,Brevard,Cocoa Beach,275,96,Yes participating without using any Provision or the CEO
Therapeutic Learning Center,St. Johns,St Augustine,19,,No
Thomas E. Weightman Middle School,Pasco,Wesley Chapel,1270,349,Yes under Community Eligibility Option (CEO)
Thomas Jefferson Biscayne Gardens K-8 Academy,Miami-Dade,Miami,787,530,Yes under Community Eligibility Option (CEO)
Thomas Jefferson Elementary,Duval,Jacksonville,468,217,Yes under Community Eligibility Option (CEO)
Thomas Jefferson Middle School,Brevard,Merritt Island,481,226,Yes participating without using any Provision or the CEO
Thomas L Sims Middle School,Santa Rosa,Pace,823,330,Yes participating without using any Provision or the CEO
Thompson Elementary,Hillsborough,Ruskin,789,512,Yes under Community Eligibility Option (CEO)
Thonotosassa Elementary School,Hillsborough,Thonotosassa,405,311,Yes under Community Eligibility Option (CEO)
Thornebrooke Elementary,Orange,Ocoee,561,166,Yes under Community Eligibility Option (CEO)
Three Oaks Elementary School,Lee,Fort Myers,941,235,Yes under Community Eligibility Option (CEO)
Three Oaks Middle School,Lee,Fort Myers,1091,283,Yes under Community Eligibility Option (CEO)
Three Points Elementary,Orange,Orlando,447,309,Yes under Community Eligibility Option (CEO)
Thunderbolt Elementary School,Clay,Fleming Island,756,305,Yes participating without using any Provision or the CEO
Thurgood Marshall Elementary School,Broward,Fort Lauderdale,288,187,Yes under Community Eligibility Option (CEO)
Thurgood Marshall Fundamental,Pinellas,St Petersburg,751,310,Yes under Community Eligibility Option (CEO)
Tice Elementary School,Lee,Fort Myers,516,298,Yes under Community Eligibility Option (CEO)
Tiger Academy,Duval,Jacksonville,198,198,Yes under Community Eligibility Option (CEO)
Tildenville Elementary,Orange,Winter Garden,738,214,Yes under Community Eligibility Option (CEO)
Timber Creek High,Orange,Orlando,3383,642,Yes under Community Eligibility Option (CEO)
Timber Lakes Elementary,Orange,Orlando,610,153,Yes under Community Eligibility Option (CEO)
Timber Springs Middle,Orange,Orlando,1067,293,Yes under Community Eligibility Option (CEO)
Timber Trace Elementary School,Palm Beach,Palm Beach Gardens,819,211,Yes under Community Eligibility Option (CEO)
Timbercrest Elementary School,Volusia,Deltona,730,386,Yes under Community Eligibility Option (CEO)
Timberlin Creek Elementary School,St. Johns,St Augustine,634,92,Yes participating without using any Provision or the CEO
Timucuan Elementary School,Duval,Jacksonville,512,328,Yes under Community Eligibility Option (CEO)
Tinker K-8 School,Hillsborough,Tampa,560,151,Yes participating without using any Provision or the CEO
Title I Migrant Education Program,Miami-Dade,Homestead,29,26,Yes participating without using any Provision or the CEO
Titusville High School,Brevard,Titusville,1275,617,Yes participating without using any Provision or the CEO
Tocoi Creek High School,St. Johns,Saint Augustine,2616,402,No
Tohopekaliga High School,Osceola,Kissimmee,2929,1555,Yes participating without using any Provision or the CEO
Toledo Blade Elementary School,Sarasota,North Port,841,455,Yes participating without using any Provision or the CEO
Tomlin Middle School,Hillsborough,Plant City,1340,723,Yes under Community Eligibility Option (CEO)
Tommie Barfield Elementary School,Collier,Marco Island,474,171,Yes participating without using any Provision or the CEO
Tommy Smith Elementary School,Bay,Panama City,677,307,Yes under Community Eligibility Option (CEO)
Tomoka Elementary School,Volusia,Ormond Beach,652,298,Yes under Community Eligibility Option (CEO)
Tortuga Preserve Elementary School,Lee,Lehigh Acres,1172,674,Yes under Community Eligibility Option (CEO)
Toussaint L'Ouverture Elementary,Miami-Dade,Miami,382,251,Yes under Community Eligibility Option (CEO)
Town & Country Elementary School,Hillsborough,Tampa,379,295,Yes under Community Eligibility Option (CEO)
Tradewinds Elementary School,Broward,Coconut Creek,919,312,Yes under Community Eligibility Option (CEO)
Tradewinds Middle School,Palm Beach,Greenacres,816,495,Yes under Community Eligibility Option (CEO)
Tradition Preparatory High School,St. Lucie,Fort Lauderdale,956,349,Yes participating without using any Provision or the CEO
Trafalgar Elementary School,Lee,Cape Coral,910,362,Yes under Community Eligibility Option (CEO)
Trafalgar Middle School,Lee,Cape Coral,962,329,Yes under Community Eligibility Option (CEO)
Transition School,Polk,Bartow,50,26,No
Trapnell Elementary School,Hillsborough,Plant City,421,309,Yes under Community Eligibility Option (CEO)
Treadway Elementary School,Lake,Leesburg,836,478,Yes under Community Eligibility Option (CEO)
Treasure Coast Classical Academy,Martin,Stuart,1082,86,Yes participating without using any Provision or the CEO
Treasure Coast Elementary School,Indian River,Sebastian,679,346,Yes participating without using any Provision or the CEO
Treasure Coast High School,St. Lucie,Port St Lucie,3124,1656,Yes participating without using any Provision or the CEO
Treasure Island Elementary School,Miami-Dade,North Bay Village,412,209,Yes under Community Eligibility Option (CEO)
Treasure Village Montessori Charter School,Monroe,Islamorada,179,54,Yes participating without using any Provision or the CEO
Treeline Elementary School,Lee,Fort Myers,1057,460,Yes under Community Eligibility Option (CEO)
Trenton Elementary School,Gilchrist,Trenton,779,405,Yes under Community Eligibility Option (CEO)
Trenton High School,Gilchrist,Trenton,701,282,Yes under Community Eligibility Option (CEO)
Triad,Sarasota,Sarasota,77,57,Yes participating without using any Provision or the CEO
Triangle Elementary School,Lake,Mount Dora,695,381,Yes under Community Eligibility Option (CEO)
Trinity Elementary School,Pasco,New Port Richey,540,135,Yes under Community Eligibility Option (CEO)
Trinity Oaks Elementary School,Pasco,Trinity,639,172,Yes under Community Eligibility Option (CEO)
Trinity School for Children,Hillsborough,Tampa,910,15,No
Tropic Isles Elementary School,Lee,North Fort Myers,804,536,Yes under Community Eligibility Option (CEO)
Tropical Elementary School,Brevard,Merritt Island,569,263,Yes participating without using any Provision or the CEO
Tropical Elementary School,Miami-Dade,Miami,367,165,Yes under Community Eligibility Option (CEO)
Tropical Elementary School,Broward,Plantation,791,252,Yes under Community Eligibility Option (CEO)
Trout Creek Academy,St. Johns,St. Augustine,1156,137,Yes participating without using any Provision or the CEO
True North Classical Academy,Miami-Dade,Miami,1450,206,Yes participating without using any Provision or the CEO
True North Classical Academy at Gateway,Miami-Dade,Miami,333,39,Yes participating without using any Provision or the CEO
True North Classical Academy at Pinecrest,Miami-Dade,Pinecrest,278,31,Yes participating without using any Provision or the CEO
Turie T. Small Elementary School,Volusia,Daytona Beach,597,543,Yes under Community Eligibility Option (CEO)
Turkey Creek Middle School,Hillsborough,Plant City,1000,667,Yes under Community Eligibility Option (CEO)
Turner-Bartels K-8 School,Hillsborough,Tampa,1317,448,Yes under Community Eligibility Option (CEO)
Turner/Guilford/Knight,Miami-Dade,Miami,22,,No
Turning Point,Jefferson,Monticello,32,24,Yes under Community Eligibility Option (CEO)
Turning Points Academy,Palm Beach,West Palm Beach,97,69,Yes under Community Eligibility Option (CEO)
Tuskawilla Middle School,Seminole,Oviedo,1060,529,Yes participating without using any Provision or the CEO
Tuttle Elementary School,Sarasota,Sarasota,698,554,Yes participating without using any Provision or the CEO
Twin Lakes Academy Elementary School,Duval,Jacksonville,809,358,Yes under Community Eligibility Option (CEO)
Twin Lakes Academy Middle School,Duval,Jacksonville,914,400,Yes under Community Eligibility Option (CEO)
Twin Lakes Elementary School,Miami-Dade,Hialeah,325,192,Yes under Community Eligibility Option (CEO)
Twin Lakes Elementary School,Hillsborough,Tampa,535,394,Yes under Community Eligibility Option (CEO)
Tyndall Academy,Bay,Tyndall Afb,883,327,Yes participating without using any Provision or the CEO
Tynes Elementary School,Clay,Middleburg,1047,572,Yes participating without using any Provision or the CEO
Tyrone Middle School,Pinellas,St Petersburg,799,461,Yes under Community Eligibility Option (CEO)
U. B. Kinsey/Palmview Elementary,Palm Beach,West Palm Beach,496,371,Yes under Community Eligibility Option (CEO)
Ucp Bailes Community Academy,Orange,Orlando,469,179,No
Ucp Downtown Charter,Orange,Orlando,188,,Yes under Community Eligibility Option (CEO)
Ucp Early Beginnings,Broward,Ft Lauderdale,5,,No
Ucp East Charter,Orange,Orlando,120,8,Yes under Community Eligibility Option (CEO)
Ucp Osceola Charter School,Osceola,Orlando,206,133,Yes under Community Eligibility Option (CEO)
Ucp Pine Hills Charter,Orange,Orlando,204,9,Yes under Community Eligibility Option (CEO)
Ucp Seminole Child Development,Seminole,Lake Mary,144,66,Yes under Community Eligibility Option (CEO)
Ucp Transitional Learning Academy Charter,Orange,Orlando,162,62,Yes under Community Eligibility Option (CEO)
Ucp West Orange Charter,Orange,Orlando,312,137,Yes under Community Eligibility Option (CEO)
Umatilla Elementary School,Lake,Umatilla,689,329,Yes under Community Eligibility Option (CEO)
Umatilla High School,Lake,Umatilla,922,366,Yes under Community Eligibility Option (CEO)
Umatilla Middle School,Lake,Umatilla,633,282,Yes under Community Eligibility Option (CEO)
Union Academy,Polk,Bartow,382,187,Yes under Community Eligibility Option (CEO)
Union County High School,Union,Lake Butler,606,235,Yes under Community Eligibility Option (CEO)
Union Park Charter Academy,Pasco,Wesley Chapel,803,198,Yes participating without using any Provision or the CEO
Union Park Elementary,Orange,Orlando,447,284,Yes under Community Eligibility Option (CEO)
Union Park Middle,Orange,Orlando,660,451,Yes under Community Eligibility Option (CEO)
Universal Education Center,Orange,Orlando,24,3,No
University Academy Sabl Inc,Bay,Panama City,711,109,No
University High,Orange,Orlando,2514,955,Yes under Community Eligibility Option (CEO)
University High School,Volusia,Orange City,2855,1241,Yes under Community Eligibility Option (CEO)
University Park Elementary School,Brevard,Melbourne,529,404,Yes under Community Eligibility Option (CEO)
University Preparatory Academy Palm Beach,Palm Beach,West Palm Beach,246,201,Yes under Community Eligibility Option (CEO)
Upper Keys Academic Connections for Excellence,Monroe,Tavernier,6,,No
Valley Ridge Academy,St. Johns,Ponte Vedra,1178,203,Yes participating without using any Provision or the CEO
Valleyview Elementary School,Polk,Lakeland,783,324,Yes under Community Eligibility Option (CEO)
Valrico Elementary School,Hillsborough,Valrico,733,338,Yes under Community Eligibility Option (CEO)
Valrico Lake Advantage Academy,Hillsborough,Riverview,916,99,Yes participating without using any Provision or the CEO
Van E. Blanton Elementary School,Miami-Dade,Miami,374,259,Yes under Community Eligibility Option (CEO)
Van R. Butler Elementary School,Walton,Santa Rosa Beach,914,253,Yes participating without using any Provision or the CEO
Vanguard High School,Marion,Ocala,1684,881,Yes under Community Eligibility Option (CEO)
Varsity Lakes Middle School,Lee,Lehigh Acres,1009,540,Yes under Community Eligibility Option (CEO)
Venetia Elementary School,Duval,Jacksonville,372,158,Yes under Community Eligibility Option (CEO)
Venice Elementary School,Sarasota,Venice,616,231,Yes participating without using any Provision or the CEO
Venice Middle School,Sarasota,Venice,732,289,Yes participating without using any Provision or the CEO
Venice Senior High School,Sarasota,Venice,2579,695,Yes participating without using any Provision or the CEO
Ventura Elementary,Orange,Orlando,577,355,Yes under Community Eligibility Option (CEO)
Ventura Elementary School,Osceola,Kissimmee,750,450,Yes under Community Eligibility Option (CEO)
Verde K-8,Palm Beach,Boca Raton,1360,309,Yes under Community Eligibility Option (CEO)
Vernon Elementary School,Washington,Vernon,621,407,Yes under Community Eligibility Option (CEO)
Vernon High School,Washington,Vernon,326,172,Yes under Community Eligibility Option (CEO)
Vernon Middle School,Washington,Vernon,259,154,Yes under Community Eligibility Option (CEO)
Vero Beach Elementary School,Indian River,Vero Beach,593,405,Yes participating without using any Provision or the CEO
Vero Beach High School,Indian River,Vero Beach,2645,1389,Yes participating without using any Provision or the CEO
Veterans Elementary School,Pasco,Wesley Chapel,638,172,Yes under Community Eligibility Option (CEO)
Veterans Memorial Elementary School,Collier,Naples,721,211,Yes participating without using any Provision or the CEO
Veterans Park Academy for the Arts,Lee,Lehigh Acres,1937,1164,Yes under Community Eligibility Option (CEO)
Victory Charter School,Osceola,Kissimmee,750,455,Yes participating without using any Provision or the CEO
Victory Charter School K-5,Osceola,Kissimmee,344,221,Yes participating without using any Provision or the CEO
Victory Charter School Tampa,Hillsborough,Tampa,170,17,Yes participating without using any Provision or the CEO
Victory Charter School Tampa 6-12,Hillsborough,Tampa,145,17,Yes participating without using any Provision or the CEO
Victory Ridge Academy,Polk,Lake Wales,321,210,Yes under Community Eligibility Option (CEO)
Viera Charter School,Brevard,Viera,1532,367,Yes participating without using any Provision or the CEO
Viera Elementary School,Brevard,Viera,885,75,Yes participating without using any Provision or the CEO
Viera High School,Brevard,Viera,2334,345,Yes participating without using any Provision or the CEO
Viera Middle School,Brevard,Viera,741,154,Yes participating without using any Provision or the CEO
Village,Orange,Orlando,6,,No
Village Academy on the Art & Sara Jo Kobacker Campus,Palm Beach,Delray Beach,648,537,Yes under Community Eligibility Option (CEO)
Village Elementary School,Broward,Sunrise,654,412,Yes under Community Eligibility Option (CEO)
Village Green Elementary School,Miami-Dade,Miami,264,131,Yes under Community Eligibility Option (CEO)
Village Green Environmental Studies School,St. Lucie,Port St Lucie,586,431,Yes participating without using any Provision or the CEO
Village Oaks Elementary School,Collier,Immokalee,511,405,Yes under Community Eligibility Option (CEO)
Village Park Elementary,Orange,Orlando,597,132,Yes under Community Eligibility Option (CEO)
Villages Charter School,Sumter,The Villages,4062,974,Yes under Community Eligibility Option (CEO)
Villas Elementary School,Lee,Fort Myers,784,458,Yes under Community Eligibility Option (CEO)
Vineland Elementary School,Charlotte,Rotonda West,494,221,Yes under Community Eligibility Option (CEO)
Vineland K-8 Center,Miami-Dade,Miami,671,148,Yes under Community Eligibility Option (CEO)
Vineyards Elementary School,Collier,Naples,800,256,Yes participating without using any Provision or the CEO
Virgil Mills Elementary School,Manatee,Palmetto,863,382,Yes participating without using any Provision or the CEO
Virginia a Boone-Highland Oaks School,Miami-Dade,Miami,586,197,Yes under Community Eligibility Option (CEO)
Virginia Shuman Young Elementary School,Broward,Fort Lauderdale,609,174,Yes participating without using any Provision or the CEO
Virtual Preparatory Academy of Florida,Osceola,Kissimmee,745,280,No
Visible Men Academy,Manatee,Bradenton,49,32,Yes under Community Eligibility Option (CEO)
Vista Lakes Elementary,Orange,Orlando,520,181,Yes under Community Eligibility Option (CEO)
Vista Pointe Elementary,Orange,Orlando,488,261,Yes under Community Eligibility Option (CEO)
Volusia Online Learning-Flvs (Franchise),Volusia,Debary,442,133,No
Volusia Pines Elementary School,Volusia,Lake Helen,477,268,Yes under Community Eligibility Option (CEO)
Volusia Regional Juvenile Detention Center,Volusia,Daytona Beach,70,39,Yes participating without using any Provision or the CEO
Voyager K-8,Osceola,St Cloud,1246,512,Yes participating without using any Provision or the CEO
W E Cherry Elementary School,Clay,Orange Park,652,487,Yes under Community Eligibility Option (CEO)
W T Moore Elementary School,Leon,Tallahassee,519,207,Yes under Community Eligibility Option (CEO)
W. A. Metcalfe Elementary School,Alachua,Gainesville,463,401,Yes under Community Eligibility Option (CEO)
W. C. Pryor Middle School,Okaloosa,Fort Walton Beach,721,514,Yes participating without using any Provision or the CEO
W. D. Sugg Middle School,Manatee,Bradenton,1017,674,Yes under Community Eligibility Option (CEO)
W. Douglas Hartley Elementary,St. Johns,St Augustine,596,255,Yes under Community Eligibility Option (CEO)
W. H. Rhodes Elementary School,Santa Rosa,Milton,789,658,Yes participating without using any Provision or the CEO
W. J. Bryan Elementary,Miami-Dade,North Miami,611,391,Yes under Community Eligibility Option (CEO)
W. Melbourne Elementary School for Science,Brevard,West Melbourne,605,121,Yes participating without using any Provision or the CEO
W. R. Thomas Middle School,Miami-Dade,Miami,507,280,Yes under Community Eligibility Option (CEO)
W. R. Tolar K-8 School,Liberty,Bristol,513,272,Yes under Community Eligibility Option (CEO)
W. W. Irby Elementary School,Alachua,Alachua,372,219,Yes under Community Eligibility Option (CEO)
Wabasso School,Indian River,Sebastian,52,45,Yes participating without using any Provision or the CEO
Wahneta Elementary School,Polk,Winter Haven,491,400,Yes under Community Eligibility Option (CEO)
