school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Cannon Falls Elementary,Cannon Falls Public School District,Cannon Falls,519,124,Yes participating without using any Provision or the CEO
Cannon Falls Secondary,Cannon Falls Public School District,Cannon Falls,536,124,Yes participating without using any Provision or the CEO
Cannon River STEM School,Cannon River STEM School,Faribault,224,131,Yes participating without using any Provision or the CEO
Capitol Hill Magnet/Rondo,Saint Paul Public Schools,Saint Paul,1066,443,Yes under Community Eligibility Option (CEO)
Cards Program,Southern MN Education Consortium,Leroy,16,10,No
Care & Treatment at Esc,Rochester Public School District,Rochester,6,,No
Care & Treatment Hospital/Homebound,Rochester Public School District,Rochester,1,,No
Career and Life Transition Program,Mounds View Public School District,Roseville,48,26,Yes participating without using any Provision or the CEO
Career Pathways,Career Pathways,Saint Paul,121,106,Yes under Community Eligibility Option (CEO)
Carlos Elementary,Alexandria Public School District,Carlos,108,28,Yes participating without using any Provision or the CEO
Carlton Secondary,Carlton Public School District,Carlton,145,61,Yes participating without using any Provision or the CEO
Carver Elementary,North St. Paul-Maplewood Oakdale,Maplewood,898,585,Yes under Community Eligibility Option (CEO)
Carver Elementary School,Eastern Carver County Public School,Carver,782,176,Yes participating without using any Provision or the CEO
Cass Lake-Bena Area Lrng. Cntr.,Cass Lake-Bena Public Schools,Cass Lake,94,75,Yes under Community Eligibility Option (CEO)
Cass Lake-Bena Elementary,Cass Lake-Bena Public Schools,Cass Lake,450,384,Yes under Community Eligibility Option (CEO)
Cass Lake-Bena Middle School,Cass Lake-Bena Public Schools,Cass Lake,312,243,Yes under Community Eligibility Option (CEO)
Cass Lake-Bena Secondary,Cass Lake-Bena Public Schools,Cass Lake,263,199,Yes under Community Eligibility Option (CEO)
Castle Elementary,North St. Paul-Maplewood Oakdale,Oakdale,630,408,Yes under Community Eligibility Option (CEO)
Cedar Creek Elementary School,St. Francis Area Schools,Cedar,680,196,Yes participating without using any Provision or the CEO
Cedar Island Elementary,Osseo Public School District,Maple Grove,476,159,Yes under Community Eligibility Option (CEO)
Cedar Mountain Elementary,Cedar Mountain School District,Franklin,171,94,Yes participating without using any Provision or the CEO
Cedar Mountain Middle/High School,Cedar Mountain School District,Morgan,219,99,Yes participating without using any Provision or the CEO
Cedar Park Elementary STEM School,Rosemount-Apple Valley-Eagan,Apple Valley,722,309,Yes participating without using any Provision or the CEO
Cedar Ridge Elementary,Eden Prairie Public School District,Eden Prairie,557,170,Yes participating without using any Provision or the CEO
Centennial Area Learning Center,Centennial Public School District,Circle Pines,79,43,No
Centennial Elementary,Centennial Public School District,Circle Pines,502,234,Yes participating without using any Provision or the CEO
Centennial Elementary,Richfield Public School District,Richfield,303,224,Yes participating without using any Provision or the CEO
Centennial High School,Centennial Public School District,Circle Pines,2067,465,Yes participating without using any Provision or the CEO
Centennial Middle,Centennial Public School District,Lino Lakes,1595,405,Yes participating without using any Provision or the CEO
Center School,Minneapolis Public School District,Minneapolis,37,36,Yes under Community Eligibility Option (CEO)
Centerview Elementary,Spring Lake Park Public Schools,Blaine,685,389,Yes participating without using any Provision or the CEO
Centerville Elementary,Centennial Public School District,Centerville,607,89,Yes participating without using any Provision or the CEO
Central Education Campus,New Prague Area Schools,New Prague,105,23,No
Central Education Center,Richfield Public School District,Richfield,86,43,No
Central Education Center,Stewartville Public School District,Stewartville,41,17,Yes participating without using any Provision or the CEO
Central Education Center Prek,Richfield Public School District,Richfield,67,45,Yes participating without using any Provision or the CEO
Central Elementary,Central Public School District,Norwood Young America,413,129,Yes participating without using any Provision or the CEO
Central Freedom School,Mankato Public School District,Mankato,1,,Yes under Community Eligibility Option (CEO)
Central High Area Learning Center,Mankato Public School District,Mankato,79,54,Yes under Community Eligibility Option (CEO)
Central Lakes Adventure School,Central Lakes Adventure School,Pillager,36,23,Yes under Community Eligibility Option (CEO)
Central Middle,East Grand Forks Public Schools,East Grand Forks,463,135,Yes participating without using any Provision or the CEO
Central Middle,Central Public School District,Norwood Young America,216,59,No
Central Middle,White Bear Lake School District,White Bear Lake,922,178,Yes participating without using any Provision or the CEO
Central Middle School,Eden Prairie Public School District,Eden Prairie,1860,517,Yes participating without using any Provision or the CEO
Central Minnesota Virtual Academy,St. Cloud Public School District,Waite Park,53,31,No
Central Park Elementary,Roseville Public School District,Roseville,411,285,Yes under Community Eligibility Option (CEO)
Central Senior High,Central Public School District,Norwood Young America,337,61,Yes participating without using any Provision or the CEO
Central Senior High,Saint Paul Public Schools,Saint Paul,1682,670,Yes under Community Eligibility Option (CEO)
Century High School,Rochester Public School District,Rochester,1608,470,Yes participating without using any Provision or the CEO
Century Middle School,Lakeville Area Schools,Lakeville,950,129,Yes participating without using any Provision or the CEO
Century Middle School Within a Sch,Park Rapids Public School District,Park Rapids,26,16,No
Challenger Elementary,Thief River Falls School District,Thief River Falls,727,314,Yes participating without using any Provision or the CEO
Champlin Park High School,Anoka-Hennepin School District,Champlin,2978,1085,Yes participating without using any Provision or the CEO
Champlin/Brooklyn PK Acd Mathenvsci,Anoka-Hennepin School District,Champlin,727,280,Yes participating without using any Provision or the CEO
Chanhassen Elementary,Eastern Carver County Public School,Chanhassen,447,83,Yes participating without using any Provision or the CEO
Chanhassen High School,Eastern Carver County Public School,Chanhassen,1385,204,Yes participating without using any Provision or the CEO
Chaska High School,Eastern Carver County Public School,Chaska,1495,316,Yes participating without using any Provision or the CEO
Chaska Middle School East,Eastern Carver County Public School,Chaska,608,72,Yes participating without using any Provision or the CEO
Chaska Middle School West,Eastern Carver County Public School,Chaska,615,96,Yes participating without using any Provision or the CEO
Chatfield Elementary,Belle Plaine Public School District,Belle Plaine,308,93,Yes participating without using any Provision or the CEO
Chatfield Elementary School,Chatfield Public Schools,Chatfield,469,125,Yes participating without using any Provision or the CEO
Chatfield Secondary,Chatfield Public Schools,Chatfield,423,96,Yes participating without using any Provision or the CEO
Chelsea Heights Elementary,Saint Paul Public Schools,Saint Paul,305,136,Yes under Community Eligibility Option (CEO)
Cherokee Heights Elementary School,Saint Paul Public Schools,Saint Paul,228,164,Yes under Community Eligibility Option (CEO)
Cherry Elementary,St. Louis County School District,Iron,297,113,Yes participating without using any Provision or the CEO
Cherry Secondary,St. Louis County School District,Iron,273,89,Yes participating without using any Provision or the CEO
Cherry View Elementary,Lakeville Area Schools,Lakeville,599,121,Yes participating without using any Provision or the CEO
Chester Creek Academy,Duluth Public School District,Duluth,31,28,No
Children's Mn - Lakeville,Lakeville Area Schools,Lakeville,9,3,No
Children's Mn Roseville Php,Mounds View Public School District,Roseville,11,4,No
Chippewa Middle School,Mounds View Public School District,North Oaks,1093,166,Yes participating without using any Provision or the CEO
Chisago County Schools' Life Work C,St. Croix River Education District,North Branch,29,3,No
Chisago Lakes El.,Chisago Lakes School District,Chisago City,347,60,Yes participating without using any Provision or the CEO
Chisago Lakes Family Center,Chisago Lakes School District,Chisago City,41,13,No
Chisago Lakes HS Alt Learning Prog,Chisago Lakes School District,Lindstrom,1,,No
Chisago Lakes Middle,Chisago Lakes School District,Lindstrom,742,185,Yes participating without using any Provision or the CEO
Chisago Lakes Senior High,Chisago Lakes School District,Lindstrom,1053,227,Yes participating without using any Provision or the CEO
Chisholm Elementary,Chisholm Public School District,Chisholm,142,89,Yes participating without using any Provision or the CEO
Chisholm Secondary,Chisholm Public School District,Chisholm,291,150,Yes participating without using any Provision or the CEO
Choice Academy,Bloomington Public Schools,Bloomington,121,69,No
Choice Technical Academy,Technical Academies of Minnesota,Owatonna,44,33,No
Chokio-Alberta Elementary,Chokio-Alberta Public Schools,Chokio,73,32,Yes participating without using any Provision or the CEO
Chokio-Alberta Secondary,Chokio-Alberta Public Schools,Chokio,69,30,Yes participating without using any Provision or the CEO
Christa McAuliffe Elementary,Hastings Public School District,Hastings,470,155,Yes participating without using any Provision or the CEO
Churchill Elementary,Cloquet Public School District,Cloquet,351,139,Yes participating without using any Provision or the CEO
Churchill Elementary School,Rochester Public School District,Rochester,192,92,Yes participating without using any Provision or the CEO
City Academy,City Academy,Saint Paul,135,118,No
Cityview Elementary,Minneapolis Public School District,Minneapolis,239,215,Yes under Community Eligibility Option (CEO)
Clc - Pre-Kindergarten,Austin Public School District,Austin,210,136,Yes under Community Eligibility Option (CEO)
Clear Springs Elementary,Minnetonka Public School District,Minnetonka,849,111,Yes participating without using any Provision or the CEO
Clearbrook-Gonvick Elementary,Clearbrook-Gonvick School District,Clearbrook,254,131,Yes participating without using any Provision or the CEO
Clearbrook-Gonvick Secondary,Clearbrook-Gonvick School District,Clearbrook,206,112,Yes participating without using any Provision or the CEO
