school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Carl Scoggins Sr. Middle School,Paulding County,Dallas,809,427,Yes participating without using any Provision or the CEO
Carmel Elementary School,Cherokee County,Woodstock,912,494,Yes participating without using any Provision or the CEO
Carnesville Elementary School,Franklin County,Carnesville,637,637,Yes under Community Eligibility Option (CEO)
Carrollton Elementary School,Carrollton City,Carrollton,1894,1222,Yes participating without using any Provision or the CEO
Carrollton High School,Carrollton City,Carrollton,1859,938,Yes participating without using any Provision or the CEO
Carrollton Middle School,Carrollton City,Carrollton,1280,749,Yes participating without using any Provision or the CEO
Carrollton Upper Elementary,Carrollton City,Carrollton,817,495,Yes participating without using any Provision or the CEO
Carter Elementary School,Bibb County,Macon,520,300,Yes under Community Eligibility Option (CEO)
Cartersville Elementary School,Cartersville City,Cartersville,629,386,Yes participating without using any Provision or the CEO
Cartersville High School,Cartersville City,Cartersville,1469,770,Yes participating without using any Provision or the CEO
Cartersville Middle School,Cartersville City,Cartersville,1081,592,Yes participating without using any Provision or the CEO
Cartersville Primary School,Cartersville City,Cartersville,1507,897,Yes participating without using any Provision or the CEO
Carver Elementary School,Jefferson County,Wadley,197,197,Yes under Community Eligibility Option (CEO)
Carver High School,Atlanta Public Schools,Atlanta,544,544,Yes under Community Eligibility Option (CEO)
Carver High School,Muscogee County,Columbus,887,887,Yes under Community Eligibility Option (CEO)
Carver High School Early College,Atlanta Public Schools,Atlanta,514,514,Yes under Community Eligibility Option (CEO)
Carver Middle School,Walton County,Monroe,914,591,Yes participating without using any Provision or the CEO
Carver Road Middle School,Griffin-Spalding County,Griffin,435,435,Yes under Community Eligibility Option (CEO)
Cary Reynolds Elementary School,DeKalb County,Atlanta,267,232,Yes under Community Eligibility Option (CEO)
Cascade Elementary School,Atlanta Public Schools,Atlanta,314,314,Yes under Community Eligibility Option (CEO)
Cass High School,Bartow County,White,1570,978,Yes participating without using any Provision or the CEO
Cass Middle School,Bartow County,Cartersville,917,627,Yes participating without using any Provision or the CEO
Cedar Grove Elementary School,DeKalb County,Ellenwood,531,531,Yes under Community Eligibility Option (CEO)
Cedar Grove High School,DeKalb County,Ellenwood,1121,1121,Yes under Community Eligibility Option (CEO)
Cedar Grove Middle School,DeKalb County,Decatur,685,685,Yes under Community Eligibility Option (CEO)
Cedar Hill Elementary School,Gwinnett County,Lawrenceville,896,736,Yes participating without using any Provision or the CEO
Cedar Ridge Elementary,Whitfield County,Dalton,399,399,Yes under Community Eligibility Option (CEO)
Cedar Ridge Elementary School,Columbia County,Grovetown,1060,529,Yes participating without using any Provision or the CEO
Cedar Shoals High School,Clarke County,Athens,1489,1489,Yes under Community Eligibility Option (CEO)
Cedartown High School,Polk County,Cedartown,1448,919,Yes under Community Eligibility Option (CEO)
Cedartown Middle School,Polk County,Cedartown,997,800,Yes under Community Eligibility Option (CEO)
Centennial Arts Academy,Gainesville City,Gainesville,760,553,Yes under Provision 2
Centennial High School,Fulton County,Roswell,1643,707,Yes participating without using any Provision or the CEO
Centennial Place Academy (Charter),Atlanta Public Schools,Atlanta,757,757,Yes under Community Eligibility Option (CEO)
Center Elementary School,Ware County,Waycross,470,450,Yes under Community Eligibility Option (CEO)
Centerville Elementary School,Houston County,Centerville,679,670,Yes under Community Eligibility Option (CEO)
Centerville Elementary School,Gwinnett County,Snellville,655,541,Yes participating without using any Provision or the CEO
Central Elementary School,Carroll County,Carrollton,991,432,Yes under Community Eligibility Option (CEO)
Central Elementary/High School,Talbot County,Talbotton,364,361,Yes under Community Eligibility Option (CEO)
Central Gwinnett High School,Gwinnett County,Lawrenceville,2414,1692,Yes participating without using any Provision or the CEO
Central High School,Carroll County,Carrollton,1338,515,Yes under Community Eligibility Option (CEO)
Central High School,Bibb County,Macon,892,495,Yes under Community Eligibility Option (CEO)
Central Middle School,Carroll County,Carrollton,1009,382,Yes under Community Eligibility Option (CEO)
Centralhatchee Elementary School,Heard County,Franklin,190,186,Yes under Community Eligibility Option (CEO)
Chalker Elementary School,Cobb County,Kennesaw,679,323,Yes participating without using any Provision or the CEO
Chamblee High School,DeKalb County,Chamblee,1867,813,Yes participating without using any Provision or the CEO
Chamblee Middle School,DeKalb County,Chamblee,1018,312,Yes participating without using any Provision or the CEO
Chapel Hill Elementary School,DeKalb County,Decatur,495,495,Yes under Community Eligibility Option (CEO)
Chapel Hill Elementary School,Douglas County,Douglasville,620,429,Yes participating without using any Provision or the CEO
Chapel Hill High School,Douglas County,Douglasville,1646,945,Yes participating without using any Provision or the CEO
Chapel Hill Middle School,DeKalb County,Decatur,614,614,Yes under Community Eligibility Option (CEO)
Chapel Hill Middle School,Douglas County,Douglasville,1036,609,Yes participating without using any Provision or the CEO
Charles Drew Charter Ja/Sr Academy,Atlanta Public Schools,Atlanta,941,397,Yes participating without using any Provision or the CEO
Charles L. Gideons Elementary School,Atlanta Public Schools,Atlanta,311,311,Yes under Community Eligibility Option (CEO)
Charles R. Drew Charter School,Atlanta Public Schools,Atlanta,961,365,Yes participating without using any Provision or the CEO
Charles R. Drew High School,Clayton County,Riverdale,1708,1708,Yes under Community Eligibility Option (CEO)
Charles Spencer Elementary School,Tift County,Tifton,428,428,Yes under Community Eligibility Option (CEO)
Charlton County High School,Charlton County,Folkston,417,318,Yes under Community Eligibility Option (CEO)
Chatsworth Elementary School,Murray County,Chatsworth,665,665,Yes under Community Eligibility Option (CEO)
Chattahoochee County Education Center,Chattahoochee County,Cusseta,285,270,Yes under Community Eligibility Option (CEO)
Chattahoochee County High School,Chattahoochee County,Cusseta,464,272,Yes participating without using any Provision or the CEO
Chattahoochee County Middle School,Chattahoochee County,Cusseta,199,132,Yes participating without using any Provision or the CEO
Chattahoochee Elementary School,Forsyth County,Cumming,810,438,Yes participating without using any Provision or the CEO
Chattahoochee Elementary School,Gwinnett County,Duluth,1133,548,Yes participating without using any Provision or the CEO
Chattahoochee High School,Fulton County,Alpharetta,1730,282,Yes participating without using any Provision or the CEO
Chattahoochee Hills Charter School,Fulton County,Fairburn,536,445,Yes under Community Eligibility Option (CEO)
Chattanooga Valley Elementary School,Walker County,Flintstone,418,375,Yes under Community Eligibility Option (CEO)
Chattanooga Valley Middle School,Walker County,Flintstone,449,428,Yes under Community Eligibility Option (CEO)
Chattooga High School,Chattooga County,Summerville,775,606,Yes participating without using any Provision or the CEO
Cheatham Hill Elementary School,Cobb County,Marietta,1021,424,Yes participating without using any Provision or the CEO
Cherokee Bluff High School,Hall County,Flowery Branch,1202,379,Yes participating without using any Provision or the CEO
Cherokee Bluff Middle,Hall County,Flowery Branch,828,304,Yes participating without using any Provision or the CEO
Cherokee Elementary School,Polk County,Cedartown,575,472,Yes under Community Eligibility Option (CEO)
Cherokee High School,Cherokee County,Canton,3012,1390,Yes participating without using any Provision or the CEO
Cherokee Ridge Elementary,Walker County,Chickamauga,548,548,Yes under Community Eligibility Option (CEO)
Chesney Elementary School,Gwinnett County,Duluth,1165,916,Yes participating without using any Provision or the CEO
Chesnut Elementary School,DeKalb County,Dunwoody,551,285,Yes participating without using any Provision or the CEO
Chestatee Elementary,Forsyth County,Gainesville,1159,492,Yes participating without using any Provision or the CEO
Chestatee High School,Hall County,Gainesville,1245,779,Yes participating without using any Provision or the CEO
Chestatee Middle School,Hall County,Gainesville,834,596,Yes participating without using any Provision or the CEO
Chestnut Log Middle School,Douglas County,Douglasville,719,604,Yes participating without using any Provision or the CEO
Chestnut Mountain Elementary School,Hall County,Flowery Branch,918,380,Yes participating without using any Provision or the CEO
Chickamauga Elementary School,Chickamauga City,Chickamauga,544,149,Yes participating without using any Provision or the CEO
Chicopee Elementary School,Hall County,Gainesville,809,748,Yes participating without using any Provision or the CEO
Church Street Elementary School,Clayton County,Riverdale,706,706,Yes under Community Eligibility Option (CEO)
Cirrus Charter Academy,State Specialty Schools II- Cirrus Charter Academy,Macon,429,429,Yes under Community Eligibility Option (CEO)
City Park Elementary School,Dalton Public Schools,Dalton,707,514,Yes under Provision 2
City View Elementary School,Cobb County,Mableton,870,870,Yes under Community Eligibility Option (CEO)
Clairemont Elementary School,City Schools of Decatur,Decatur,162,52,Yes participating without using any Provision or the CEO
Clark Creek Elementary School,Cherokee County,Acworth,1108,591,Yes participating without using any Provision or the CEO
Clarkdale Elementary School,Cobb County,Austell,785,785,Yes under Community Eligibility Option (CEO)
Clarke Central High School,Clarke County,Athens,1907,1574,Yes under Community Eligibility Option (CEO)
Clarke Middle School,Clarke County,Athens,718,602,Yes under Community Eligibility Option (CEO)
Clarkesville Elementary School,Habersham County,Clarkesville,466,466,Yes under Community Eligibility Option (CEO)
Clarkston High School,DeKalb County,Clarkston,1441,1441,Yes under Community Eligibility Option (CEO)
Classic City High School,Clarke County,Athens,58,48,Yes under Community Eligibility Option (CEO)
Claxton Elementary School,Evans County,Claxton,831,831,Yes under Community Eligibility Option (CEO)
Claxton High School,Evans County,Claxton,471,471,Yes under Community Eligibility Option (CEO)
